,dU11,dU12,dU21,dU22
603,0.4984,0.2088,0.2088,-0.2973
604,0.3747,-0.0971,-0.0971,0.4927
605,-0.1507,0.0254,0.0254,0.0578
606,-0.4458,-0.095,-0.095,0.6198
607,0.1034,0.3335,0.3335,0.5652
608,0.6032,0.0107,0.0107,0.7486
609,-0.4312,-0.1214,-0.1214,-0.2468
610,0.533,-0.2985,-0.2985,0.1966
611,0.3201,0.0563,0.0563,-0.072
612,0.6676,-0.1511,-0.1511,0.7834
613,0.0932,-0.0044,-0.0044,0.0738
614,-0.0753,-0.2097,-0.2097,0.3446
615,0.258,0.6285,0.6285,0.2726
616,0.9824,0.0624,0.0624,0.771
617,-0.066,-0.1382,-0.1382,-0.1369
618,0.3133,-0.1515,-0.1515,0.3483
619,-0.1519,0.2196,0.2196,0.4057
620,0.3042,0.0561,0.0561,0.4093
621,-0.06,0.0051,0.0051,-0.4253
622,0.8993,-0.2506,-0.2506,-0.3372
623,0.537,0.1964,0.1964,0.372
624,0.8855,-0.1387,-0.1387,0.7772
625,-0.3059,-0.102,-0.102,0.1645
626,0.2794,-0.1438,-0.1438,-0.0344
627,-0.0351,0.4052,0.4052,-0.0693
628,0.4931,-0.0008,-0.0008,0.5094
629,-0.1831,0.1989,0.1989,0.1386
630,-0.0079,-0.4709,-0.4709,0.5302
631,0.0298,0.116,0.116,0.8974
632,0.7615,0.1631,0.1631,0.4449
633,-0.3308,0.0017,0.0017,-0.1756
634,0.1735,-0.1221,-0.1221,0.8334
635,0.2786,0.2029,0.2029,0.4699
636,0.634,-0.0932,-0.0932,0.2953
637,-0.0091,0.0328,0.0328,-0.029
638,0.149,-0.4883,-0.4883,0.0182
639,0.6905,0.2838,0.2838,-0.0392
640,0.9057,-0.0379,-0.0379,0.7897
641,-0.1656,-0.3044,-0.3044,-0.0438
642,0.1603,-0.1325,-0.1325,0.1169
643,0.199,0.2035,0.2035,-0.3751
644,0.5665,0.0566,0.0566,0.4708
645,-0.2616,0.0155,0.0155,0.1486
646,-0.1549,-0.149,-0.149,0.7115
647,0.2596,0.3608,0.3608,0.6011
648,0.907,0.0493,0.0493,0.3957
649,-0.3721,0.046,0.046,-0.3097
650,0.3814,-0.2716,-0.2716,0.7224
651,0.0889,0.0458,0.0458,0.4822
652,0.563,-0.1575,-0.1575,0.4602
653,-0.102,0.0037,0.0037,-0.1165
654,0.4762,-0.3098,-0.3098,-0.2146
655,0.2618,0.435,0.435,0.213
656,0.5604,0.0473,0.0473,0.6432
657,-0.3911,-0.0078,-0.0078,-0.1665
658,0.6289,-0.1046,-0.1046,-0.0454
659,0.2985,0.2175,0.2175,0.0693
660,0.5007,-0.0904,-0.0904,0.7972
661,0.1325,0.0289,0.0289,0.1466
662,0.0008,-0.3032,-0.3032,0.1116
663,-0.2262,0.3829,0.3829,0.8683
664,0.8442,0.0544,0.0544,0.808
665,-0.0318,-0.0321,-0.0321,-0.1624
666,0.1136,-0.1386,-0.1386,0.4507
667,0.0947,0.4242,0.4242,0.1684
668,0.2995,0.0018,0.0018,0.3241
669,-0.0847,0.2068,0.2068,-0.384
670,0.6281,-0.6174,-0.6174,-0.1578
671,0.7404,0.0593,0.0593,0.1858
672,0.6245,0.1901,0.1901,0.3991
673,-0.4111,-0.0067,-0.0067,-0.463
674,0.0554,-0.0526,-0.0526,0.9311
675,0.2487,0.0291,0.0291,0.2949
676,0.7262,-0.0708,-0.0708,0.576
677,0.0817,0.0202,0.0202,0.0804
678,0.2771,-0.2745,-0.2745,0.0535
679,0.832,0.2153,0.2153,-0.1897
680,0.9256,0.0277,0.0277,0.9332
681,-0.2033,-0.1006,-0.1006,0.0676
682,0.4058,-0.0574,-0.0574,0.1981
683,0.1422,0.3953,0.3953,-0.0785
684,0.3982,-0.0409,-0.0409,0.6164
685,-0.1432,0.0584,0.0584,-0.091
686,-0.2179,-0.3893,-0.3893,0.543
687,-0.0994,0.0004,0.0004,0.6272
688,0.7038,0.0165,0.0165,0.6693
689,-0.1852,-0.1551,-0.1551,-0.1896
690,0.1114,-0.3131,-0.3131,0.3357
691,-0.1136,0.1087,0.1087,0.3609
692,0.4188,0.0608,0.0608,0.484
693,0.2067,0.0748,0.0748,-0.3065
694,0.8353,-0.0715,-0.0715,-0.2961
695,0.7854,0.3194,0.3194,0.2965
696,0.5401,0.0568,0.0568,0.8269
697,-0.2361,0.0267,0.0267,-0.2596
698,0.6875,-0.2528,-0.2528,0.2228
699,0.6021,0.0134,0.0134,-0.0061
700,0.6,-0.3564,-0.3564,0.6751
701,0.1717,-0.0705,-0.0705,-0.0022
702,-0.3961,-0.1943,-0.1943,0.277
703,-0.0058,0.6098,0.6098,0.3266
704,0.7845,0.0725,0.0725,0.4942
705,-0.2957,-0.1025,-0.1025,-0.3655
706,0.3284,-0.3819,-0.3819,0.3999
707,0.0747,0.0768,0.0768,0.2591
708,0.8757,-0.1314,-0.1314,0.6833
709,0.1269,-0.0093,-0.0093,0.2464
710,0.2684,-0.0512,-0.0512,-0.1973
711,0.5616,0.5352,0.5352,-0.1279
712,0.7137,0.0071,0.0071,0.9352
713,-0.27,-0.0843,-0.0843,-0.124
714,0.5005,-0.1776,-0.1776,0.316
715,0.496,0.1023,0.1023,-0.1768
716,0.3953,-0.0333,-0.0333,0.4111
717,-0.3516,0.0628,0.0628,-0.1424
718,-0.2465,-0.3549,-0.3549,0.7829
719,0.3395,0.2993,0.2993,0.445
720,0.6878,-0.0863,-0.0863,0.8031
721,0.1511,-0.0479,-0.0479,-0.3631
722,-0.0324,-0.045,-0.045,0.3648
723,-0.1518,0.3113,0.3113,0.2332
724,0.5637,-0.0268,-0.0268,0.458
725,0.0801,0.1539,0.1539,-0.0184
726,0.2337,-0.4398,-0.4398,0.1892
727,0.8377,0.3359,0.3359,0.0799
728,0.5482,0.2537,0.2537,0.6529
729,-0.1731,0.0872,0.0872,-0.4373
730,0.9022,-0.2621,-0.2621,0.1712
731,0.3863,0.1743,0.1743,0.3271
732,0.302,-0.0208,-0.0208,0.8085
733,0.0152,0.0136,0.0136,0.0384
734,-0.193,-0.4453,-0.4453,0.2354
735,-0.2551,0.167,0.167,0.695
736,0.7379,0.0123,0.0123,0.7485
737,-0.4698,-0.0914,-0.0914,0.0001
738,0.4597,-0.0082,-0.0082,0.0293
739,0.2371,0.2161,0.2161,-0.1556
740,0.5364,0.0984,0.0984,0.2906
741,-0.2119,0.2621,0.2621,-0.1602
742,0.2465,-0.522,-0.522,0.5235
743,0.2627,0.1682,0.1682,0.854
744,0.7841,0.2005,0.2005,0.7759
745,-0.2165,-0.0178,-0.0178,-0.2532
746,0.1841,-0.1108,-0.1108,0.6593
747,0.0834,0.2672,0.2672,0.2786
748,0.8551,-0.0641,-0.0641,0.424
749,-0.0377,-0.0647,-0.0647,0.0327
750,0.2503,-0.3212,-0.3212,-0.2474
751,0.6466,0.0679,0.0679,-0.3825
752,0.3855,0.1005,0.1005,0.653
753,-0.3348,0.0175,0.0175,-0.3397
754,0.4989,-0.4414,-0.4414,0.2471
755,0.3458,0.0573,0.0573,0.1416
756,0.5373,-0.0622,-0.0622,0.5938
757,-0.0668,0.0568,0.0568,0.2307
758,-0.2769,-0.0031,-0.0031,0.5529
759,0.0003,0.3835,0.3835,0.7601
760,0.8168,-0.0174,-0.0174,0.9553
761,0.0741,-0.1544,-0.1544,-0.1063
762,0.1693,-0.0693,-0.0693,0.2781
763,-0.478,0.0598,0.0598,0.576
764,0.374,-0.1154,-0.1154,0.3679
765,-0.044,0.1012,0.1012,-0.261
766,0.7337,-0.2309,-0.2309,-0.379
767,0.5244,0.361,0.361,0.2353
768,0.7669,-0.0027,-0.0027,0.7803
769,-0.1359,-0.1896,-0.1896,-0.3037
770,0.0719,-0.182,-0.182,0.4087
771,-0.3062,0.0131,0.0131,0.2514
772,0.4318,0.1344,0.1344,0.4609
773,0.0685,0.1946,0.1946,-0.4082
774,0.8769,-0.2881,-0.2881,-0.1134
775,0.5793,0.3138,0.3138,0.4063
776,0.6027,0.1293,0.1293,0.8717
777,-0.2151,-0.0592,-0.0592,-0.2131
778,0.5048,-0.1836,-0.1836,0.3721
779,0.4731,0.1201,0.1201,-0.0468
780,0.4823,-0.2097,-0.2097,0.7089
781,0.1171,-0.0299,-0.0299,-0.0855
782,-0.319,-0.0433,-0.0433,0.3504
783,-0.1548,0.4128,0.4128,0.4813
784,0.5454,0.1241,0.1241,0.5107
785,-0.3863,-0.0055,-0.0055,-0.4009
786,-0.0136,-0.227,-0.227,0.8012
787,0.1978,0.167,0.167,0.2921
788,0.6819,-0.0399,-0.0399,0.4706
789,0.0798,0.1198,0.1198,-0.0281
790,0.4562,-0.3018,-0.3018,-0.1376
791,0.9769,0.0023,0.0023,-0.2106
792,0.9202,-0.0145,-0.0145,0.903
793,-0.1524,-0.0476,-0.0476,0.2112
794,0.2609,-0.0114,-0.0114,0.0759
795,0.3773,0.398,0.398,-0.2597
796,0.3527,-0.0413,-0.0413,0.4397
797,-0.1139,0.1418,0.1418,-0.1039
798,-0.1095,-0.5597,-0.5597,0.3501
799,0.0494,0.1446,0.1446,0.7292
800,0.5872,0.0965,0.0965,0.6521
801,-0.4656,-0.0414,-0.0414,-0.2983
802,0.7215,-0.245,-0.245,0.1291
803,0.1643,0.1458,0.1458,0.138
804,0.5383,-0.0337,-0.0337,0.9817
805,0.1655,-0.0389,-0.0389,0.1089
806,-0.0319,-0.2035,-0.2035,0.2288
807,-0.4452,0.1405,0.1405,0.8482
808,0.9149,0.1192,0.1192,0.7047
809,-0.0445,-0.0065,-0.0065,-0.225
810,0.2033,-0.0559,-0.0559,0.56
811,0.0286,0.2557,0.2557,0.2999
812,0.3728,0.0085,0.0085,0.4006
813,-0.1502,0.1398,0.1398,-0.2197
814,0.3529,-0.6005,-0.6005,0.1294
815,0.5948,0.1405,0.1405,0.1956
816,0.888,-0.0185,-0.0185,0.7001
817,-0.2578,-0.1834,-0.1834,-0.0075
818,0.3029,-0.2337,-0.2337,0.0076
819,0.3626,0.0852,0.0852,-0.3573
820,0.5444,-0.0491,-0.0491,0.5768
821,-0.1704,0.0917,0.0917,0.1837
822,-0.1794,-0.345,-0.345,0.5855
823,0.3915,0.5091,0.5091,0.4519
824,0.803,0.1567,0.1567,0.3256
825,-0.3358,0.1056,0.1056,-0.2928
826,0.4673,-0.4056,-0.4056,0.6029
827,0.2812,0.1067,0.1067,0.5804
828,0.6629,-0.1722,-0.1722,0.3703
829,-0.0157,-0.0025,-0.0025,0.0487
830,0.4488,-0.1496,-0.1496,-0.4115
831,0.512,0.4626,0.4626,0.0709
832,0.3363,0.0569,0.0569,0.7831
833,-0.4565,0.011,0.011,-0.4694
834,0.8025,-0.4039,-0.4039,0.165
835,0.2752,0.0048,0.0048,0.1922
836,0.698,-0.0963,-0.0963,0.7037
837,0.0125,0.0402,0.0402,0.0981
838,-0.1862,-0.1432,-0.1432,0.4986
839,0.0761,0.516,0.516,0.4933
840,0.9359,0.0328,0.0328,0.849
841,-0.0445,-0.2185,-0.2185,-0.1081
842,0.278,-0.0777,-0.0777,0.3228
843,-0.2596,0.2056,0.2056,0.4686
844,0.5071,-0.0809,-0.0809,0.433
845,-0.1138,0.0052,0.0052,-0.141
846,0.6634,-0.0054,-0.0054,-0.3448
847,0.5988,0.2637,0.2637,0.0734
848,0.6663,-0.0359,-0.0359,0.6646
849,-0.3397,-0.0983,-0.0983,-0.1378
850,0.5886,-0.1424,-0.1424,-0.0177
851,0.2067,0.2697,0.2697,0.0077
852,0.4399,0.0022,0.0022,0.4254
853,-0.2351,0.2466,0.2466,0.0349
854,-0.0197,-0.4518,-0.4518,0.6845
855,0.1042,0.0572,0.0572,0.9499
856,0.7499,0.186,0.186,0.5878
857,-0.2301,0.0181,0.0181,-0.1381
858,0.0994,-0.0136,-0.0136,0.7591
859,0.1376,0.1798,0.1798,0.4663
860,0.8626,-0.194,-0.194,0.3809
861,0.1369,-0.0895,-0.0895,0.1552
862,0.0089,-0.3607,-0.3607,-0.185
863,0.6594,0.2841,0.2841,-0.3325
864,0.8336,-0.1096,-0.1096,0.8795
865,0.1177,-0.1864,-0.1864,-0.4427
866,0.0439,-0.0829,-0.0829,0.2735
867,-0.1554,0.4008,0.4008,-0.0168
868,0.4978,0.0026,0.0026,0.5595
869,0.0042,0.1348,0.1348,-0.228
870,0.5049,-0.4204,-0.4204,0.0971
871,0.8611,0.1518,0.1518,0.0055
872,0.5029,0.2607,0.2607,0.8537
873,-0.2491,0.0088,0.0088,-0.3418
874,0.8118,-0.0725,-0.0725,0.1798
875,0.392,0.1539,0.1539,0.2002
876,0.4381,-0.0501,-0.0501,0.6342
877,-0.065,0.0001,0.0001,-0.0649
878,0.0489,-0.4666,-0.4666,0.0988
879,-0.0658,0.2776,0.2776,0.5565
880,0.6751,0.0028,0.0028,0.5908
881,-0.2209,-0.05,-0.05,-0.3081
882,0.109,-0.341,-0.341,0.466
883,-0.1048,0.0682,0.0682,0.3393
884,0.7262,-0.1897,-0.1897,0.6345
885,0.2185,0.038,0.038,0.093
886,0.335,-0.1954,-0.1954,-0.2277
887,0.37,0.643,0.643,0.1396
888,0.7466,0.0189,0.0189,0.8215
889,-0.1117,-0.1007,-0.1007,-0.0425
890,0.312,-0.1499,-0.1499,0.283
891,0.4909,0.2743,0.2743,-0.1634
892,0.2676,-0.0003,-0.0003,0.268
893,-0.4343,0.0347,0.0347,0.0052
894,-0.3971,-0.1443,-0.1443,0.8972
895,0.3373,0.2409,0.2409,0.6499
896,0.7431,0.0849,0.0849,0.6168
897,-0.1324,-0.0191,-0.0191,-0.41
898,0.0232,-0.0861,-0.0861,0.6449
899,0.0321,0.1392,0.1392,0.1855
900,0.8466,-0.0522,-0.0522,0.6119
901,0.1509,0.0041,0.0041,0.1478
902,0.1028,-0.2741,-0.2741,0.1013
903,0.6669,0.4096,0.4096,-0.1678
904,0.8459,0.0543,0.0543,0.8741
905,-0.2572,-0.0736,-0.0736,-0.0094
906,0.4822,-0.0858,-0.0858,0.2657
907,0.1519,0.3862,0.3862,0.0608
908,0.3496,0.0002,0.0002,0.3346
909,-0.3977,0.1312,0.1312,-0.1506
910,0.0695,-0.6021,-0.6021,0.58
911,0.2095,0.0926,0.0926,0.6619
912,0.6814,-0.0567,-0.0567,0.9403
913,0.0431,-0.2906,-0.2906,-0.186
914,0.1064,-0.1702,-0.1702,0.122
915,-0.3134,0.2935,0.2935,0.3225
916,0.4796,-0.0001,-0.0001,0.4795
917,0.175,0.0213,0.0213,-0.226
918,0.7308,-0.1299,-0.1299,-0.2304
919,0.7568,0.413,0.413,0.2817
920,0.4261,0.003,0.003,0.8902
921,-0.1961,0.0708,0.0708,-0.3311
922,0.6476,-0.3695,-0.3695,0.3072
923,0.5478,0.079,0.079,0.1091
924,0.4687,-0.1827,-0.1827,0.5755
925,-0.0757,0.0255,0.0255,0.0193
926,-0.3771,-0.3323,-0.3323,0.4943
927,0.2247,0.4655,0.4655,0.3404
928,0.6371,0.0309,0.0309,0.7281
929,-0.299,-0.1909,-0.1909,-0.2247
930,0.3558,-0.2373,-0.2373,0.246
931,0.281,0.1233,0.1233,-0.1137
932,0.4963,0.0911,0.0911,0.4029
933,-0.3411,0.0712,0.0712,0.0968
934,-0.1261,-0.0277,-0.0277,0.8272
935,0.2519,0.2806,0.2806,0.7571
936,0.9596,0.0465,0.0465,0.4987
937,-0.2941,0.0334,0.0334,-0.2505
938,0.3163,-0.2438,-0.2438,0.6604
939,-0.0151,0.0372,0.0372,0.4436
940,0.7005,-0.2804,-0.2804,0.6587
941,-0.0235,-0.0676,-0.0676,0.137
942,0.2838,-0.1485,-0.1485,-0.3408
943,0.2571,0.5271,0.5271,-0.1081
944,0.3851,0.2074,0.2074,0.5882
945,-0.3415,0.0168,0.0168,-0.4426
946,0.9205,-0.0455,-0.0455,-0.1001
947,0.3584,0.0638,0.0638,0.2531
948,0.5464,-0.056,-0.056,0.701
949,0.1092,0.097,0.097,0.1383
950,0.0015,-0.3633,-0.3633,0.1556
951,-0.1524,0.3191,0.3191,0.8552
952,0.8534,-0.012,-0.012,0.8551
953,0.0315,-0.091,-0.091,-0.1766
954,0.1335,-0.0684,-0.0684,0.3919
955,-0.0392,0.4775,0.4775,0.2592
956,0.5842,-0.0366,-0.0366,0.2875
957,-0.0669,0.0837,0.0837,-0.1692
958,0.4511,-0.4675,-0.4675,-0.2001
959,0.7923,0.0811,0.0811,-0.1038
960,0.8134,-0.0017,-0.0017,0.8102
961,-0.4344,-0.0052,-0.0052,0.1204
962,0.3469,-0.0637,-0.0637,-0.0003
963,0.1103,0.2847,0.2847,-0.1558
964,0.6184,0.0213,0.0213,0.5404
965,-0.0605,0.1417,0.1417,0.0245
966,0.1678,-0.4144,-0.4144,0.2764
967,0.0363,0.2802,0.2802,0.7616
968,0.7371,0.2951,0.2951,0.5086
969,-0.4907,0.039,0.039,-0.3092
970,0.3114,-0.2567,-0.2567,0.8753
971,0.3364,0.1749,0.1749,0.3501
972,0.7733,-0.0201,-0.0201,0.3745
973,-0.1,-0.0354,-0.0354,-0.0431
974,0.2868,-0.3723,-0.3723,-0.1354
975,0.6874,0.1277,0.1277,-0.2787
976,0.456,0.0515,0.0515,0.6317
977,-0.3218,-0.0501,-0.0501,-0.2964
978,0.3944,-0.3822,-0.3822,0.3085
979,0.3732,0.1165,0.1165,0.0754
980,0.5283,-0.1651,-0.1651,0.8351
981,0.2119,-0.0001,-0.0001,0.1999
982,-0.2064,-0.0907,-0.0907,0.2446
983,0.0008,0.6482,0.6482,0.5402
984,0.8663,0.0135,0.0135,0.6793
985,-0.1249,-0.0085,-0.0085,-0.1377
986,0.223,-0.2192,-0.2192,0.4681
987,-0.1897,0.1015,0.1015,0.5244
988,0.3719,-0.0441,-0.0441,0.3384
989,0.0288,0.0932,0.0932,-0.3841
990,0.6861,-0.4748,-0.4748,-0.2706
991,0.4051,0.3256,0.3256,0.3994
992,0.7153,0.1221,0.1221,0.4325
993,-0.395,-0.08,-0.08,-0.4048
994,0.3205,-0.3875,-0.3875,0.5569
995,0.1497,0.0465,0.0465,0.3281
996,0.6465,-0.0399,-0.0399,0.5983
997,0.0833,0.0149,0.0149,-0.0403
998,0.5593,-0.0615,-0.0615,-0.1446
999,0.6777,0.4341,0.4341,0.0803
1000,0.9925,-0.0007,-0.0007,0.9882
1001,-0.1297,-0.203,-0.203,0.0721
1002,0.2954,-0.0601,-0.0601,0.195
1003,0.4683,0.0443,0.0443,-0.4677
1004,0.4638,-0.0495,-0.0495,0.4793
1005,-0.2468,0.0574,0.0574,-0.0909
1006,-0.3037,-0.3217,-0.3217,0.697
1007,0.2594,0.3188,0.3188,0.3988
1008,0.7103,-0.0293,-0.0293,0.7492
1009,0.0486,-0.0374,-0.0374,-0.3111
1010,-0.0744,-0.0457,-0.0457,0.4678
1011,-0.113,0.246,0.246,0.2391
1012,0.3166,0.0692,0.0692,0.479
1013,-0.0584,0.3286,0.3286,-0.111
1014,0.5342,-0.5689,-0.5689,0.1328
1015,0.8895,0.1509,0.1509,0.2644
1016,0.6976,0.1001,0.1001,0.7353
1017,-0.1866,-0.0038,-0.0038,-0.1753
1018,0.6541,-0.146,-0.146,0.181
1019,0.3218,0.3308,0.3308,0.1728
1020,0.2749,-0.0969,-0.0969,0.8846
1021,0.0782,-0.0457,-0.0457,0.032
1022,-0.2794,-0.3139,-0.3139,0.2786
1023,-0.3745,0.0296,0.0296,0.7757
