,dU11,dU12,dU21,dU22
602,0.5037,-0.0945,-0.0945,0.5739
603,0.0271,-0.0162,-0.0162,-0.1067
604,0.6632,-0.3547,-0.3547,0.4819
605,0.3965,0.0437,0.0437,0.1506
606,0.5376,0.044,0.044,0.6894
607,-0.2077,-0.0192,-0.0192,-0.1887
608,-0.2523,-0.0843,-0.0843,0.9576
609,0.3644,0.3088,0.3088,0.4023
610,0.4264,-0.015,-0.015,0.4498
611,-0.1039,0.128,0.128,0.1904
612,0.2971,-0.1715,-0.1715,-0.0253
613,0.391,0.2631,0.2631,-0.3415
614,0.7084,0.0049,0.0049,0.9167
615,-0.2219,-0.1938,-0.1938,-0.1624
616,0.5294,-0.1807,-0.1807,-0.3894
617,0.4558,0.5562,0.5562,0.2174
618,0.8027,-0.1475,-0.1475,0.68
619,0.0431,-0.0466,-0.0466,0.1842
620,0.2473,-0.3108,-0.3108,0.5866
621,-0.0982,0.0891,0.0891,0.2446
622,0.7421,0.0652,0.0652,0.2732
623,-0.2873,0.081,0.081,-0.2345
624,-0.0024,-0.217,-0.217,0.1508
625,-0.3802,0.1421,0.1421,0.7503
626,0.3593,-0.0883,-0.0883,0.721
627,-0.0054,0.0863,0.0863,0.0944
628,0.7742,-0.2184,-0.2184,0.0764
629,0.4637,0.1534,0.1534,0.3268
630,0.6971,0.1012,0.1012,0.7459
631,-0.4881,-0.0378,-0.0378,-0.281
632,0.2534,-0.4789,-0.4789,0.0823
633,0.9775,0.0106,0.0106,0.0463
634,0.4412,0.0195,0.0195,0.4983
635,-0.1255,0.1378,0.1378,-0.3974
636,0.2143,-0.0982,-0.0982,0.4516
637,-0.1126,0.2197,0.2197,0.2468
638,0.7821,-0.13,-0.13,0.8043
639,0.1242,-0.0234,-0.0234,-0.2839
640,-0.1985,-0.1956,-0.1956,0.2079
641,-0.111,0.4048,0.4048,0.4562
642,0.5679,-0.224,-0.224,0.5725
643,-0.0939,0.0252,0.0252,0.1698
644,0.4509,-0.4729,-0.4729,0.3542
645,0.4964,0.0157,0.0157,0.1753
646,0.5897,0.1385,0.1385,0.9367
647,-0.3044,-0.0221,-0.0221,-0.2669
648,0.6011,-0.3001,-0.3001,-0.4075
649,0.5891,0.3845,0.3845,0.2251
650,0.4247,0.1006,0.1006,0.478
651,-0.0026,0.0738,0.0738,-0.437
652,0.2478,-0.1611,-0.1611,0.3699
653,-0.123,0.0514,0.0514,0.3291
654,0.7826,-0.045,-0.045,0.9782
655,0.0374,-0.1047,-0.1047,-0.0901
656,0.0757,-0.4747,-0.4747,0.6869
657,0.1745,0.1181,0.1181,0.7227
658,0.2735,-0.0236,-0.0236,0.5075
659,-0.111,0.1216,0.1216,-0.0118
660,0.4036,-0.0563,-0.0563,0.0424
661,0.204,0.5124,0.5124,-0.0945
662,0.7051,0.1186,0.1186,0.8247
663,-0.399,-0.11,-0.11,-0.0073
664,0.428,-0.368,-0.368,-0.228
665,0.787,0.3648,0.3648,-0.174
666,0.8128,-0.0121,-0.0121,0.4837
667,0.0355,-0.1486,-0.1486,0.0731
668,0.2496,-0.0426,-0.0426,0.7616
669,0.1876,0.2275,0.2275,0.2035
670,0.6151,0.1446,0.1446,0.4018
671,-0.3608,0.0373,0.0373,-0.2795
672,0.3927,-0.4943,-0.4943,0.167
673,0.6705,0.1439,0.1439,-0.0772
674,0.2684,0.0397,0.0397,0.3976
675,0.0493,0.2571,0.2571,-0.1889
676,-0.0707,-0.146,-0.146,0.5379
677,-0.0614,0.2876,0.2876,0.2815
678,0.9224,0.0269,0.0269,0.904
679,0.1724,-0.0727,-0.0727,-0.3684
680,-0.0616,-0.4117,-0.4117,0.0146
681,-0.4041,0.064,0.064,0.8567
682,0.6308,-0.0268,-0.0268,0.6942
683,0.0089,0.0189,0.0189,0.0389
684,0.8904,-0.2463,-0.2463,0.186
685,0.2484,0.0728,0.0728,0.1098
686,0.5579,0.1446,0.1446,0.612
687,-0.2151,-0.0002,-0.0002,-0.171
688,0.5027,-0.0104,-0.0104,-0.1395
689,0.3859,0.499,0.499,0.2238
690,0.8158,-0.2274,-0.2274,0.403
691,0.1219,0.0012,0.0012,0.1188
692,0.1087,-0.2759,-0.2759,0.5242
693,0.1158,0.1637,0.1637,0.4849
694,0.8458,0.0268,0.0268,0.4205
695,-0.4652,0.0065,0.0065,-0.4643
696,-0.3276,-0.1712,-0.1712,0.831
697,0.5017,0.3481,0.3481,0.7205
698,0.5374,-0.0443,-0.0443,0.5872
699,-0.2654,0.0542,0.0542,-0.0532
700,0.2702,-0.0589,-0.0589,0.2192
701,0.322,0.2118,0.2118,-0.3305
702,0.7188,-0.0167,-0.0167,0.6383
703,-0.205,-0.1068,-0.1068,-0.1618
704,0.8836,-0.1209,-0.1209,-0.2952
705,0.4988,0.2058,0.2058,0.3296
706,0.5165,-0.0771,-0.0771,0.4166
707,0.1824,0.0876,0.0876,-0.2206
708,0.0418,-0.1399,-0.1399,0.1837
709,-0.2834,0.2131,0.2131,0.4697
710,0.9511,0.027,0.027,0.7804
711,-0.1964,-0.1109,-0.1109,-0.2616
712,-0.472,-0.0323,-0.0323,0.451
713,0.2836,0.5001,0.5001,0.4074
714,0.6081,-0.1576,-0.1576,0.8875
715,0.0596,-0.0228,-0.0228,-0.001
716,0.5917,-0.24,-0.24,0.2398
717,0.2766,0.103,0.103,0.0505
718,0.3789,0.0332,0.0332,0.7868
719,-0.2712,0.1436,0.1436,-0.2804
720,0.1172,-0.3152,-0.3152,0.1127
721,0.7198,0.1103,0.1103,-0.4514
722,0.5994,-0.1245,-0.1245,0.3393
723,0.0777,0.02,0.02,0.0499
724,0.1472,-0.2725,-0.2725,0.8336
725,0.2165,0.1814,0.1814,0.5225
726,0.7055,0.1935,0.1935,0.6673
727,-0.2106,-0.0111,-0.0111,-0.444
728,0.0442,-0.5308,-0.5308,0.3292
729,-0.0347,0.1623,0.1623,0.9128
730,0.4438,0.04,0.04,0.3102
731,-0.3245,0.1265,0.1265,-0.2037
732,0.6038,-0.0852,-0.0852,0.2362
733,0.2365,0.2822,0.2822,-0.1099
734,0.8023,-0.058,-0.058,0.7579
735,-0.229,-0.0526,-0.0526,0.2278
736,-0.1141,-0.2948,-0.2948,0.4238
737,-0.1519,0.2749,0.2749,0.5895
738,0.4272,-0.0079,-0.0079,0.8667
739,0.1928,0.033,0.033,0.2037
740,0.8012,-0.0571,-0.0571,-0.0818
741,0.2076,0.2743,0.2743,0.1688
742,0.4032,0.2592,0.2592,0.796
743,-0.3872,-0.0198,-0.0198,-0.3428
744,0.6381,-0.613,-0.613,-0.0473
745,0.8479,0.1767,0.1767,0.1497
746,0.4693,0.0176,0.0176,0.59
747,-0.0369,0.0768,0.0768,-0.0848
748,0.0903,-0.0534,-0.0534,0.3505
749,-0.1603,0.3373,0.3373,-0.0257
750,0.7355,0.0402,0.0402,0.7008
751,-0.0416,-0.0423,-0.0423,-0.1728
752,-0.1102,-0.2122,-0.2122,0.585
753,0.2527,0.3383,0.3383,0.5633
754,0.3582,-0.0342,-0.0342,0.3735
755,-0.4675,0.114,0.114,0.1298
756,0.3438,-0.2467,-0.2467,0.1768
757,0.5629,0.0976,0.0976,-0.1708
758,0.928,-0.025,-0.025,0.8232
759,-0.3348,-0.2688,-0.2688,-0.017
760,0.2583,-0.2182,-0.2182,-0.2552
761,0.7375,0.5305,0.5305,-0.1088
762,0.6345,-0.1283,-0.1283,0.6099
763,-0.0584,-0.0007,-0.0007,-0.0448
764,0.4322,-0.3264,-0.3264,0.5567
765,0.2165,0.0008,0.0008,0.3663
766,0.6455,0.0196,0.0196,0.5897
767,-0.3025,0.0115,0.0115,-0.2806
768,0.4982,-0.2515,-0.2515,-0.1907
769,0.4951,0.3518,0.3518,-0.1563
770,0.6352,-0.2293,-0.2293,0.5568
771,0.1651,-0.0008,-0.0008,0.2205
772,0.3204,-0.4015,-0.4015,0.3734
773,-0.0464,0.036,0.036,0.4879
774,0.9062,0.2175,0.2175,0.4257
775,-0.3559,0.0117,0.0117,-0.3384
776,-0.407,-0.3235,-0.3235,0.8521
777,0.3097,0.2981,0.2981,0.6387
778,0.555,0.024,0.024,0.5404
779,-0.1757,0.0262,0.0262,-0.0011
780,0.3012,-0.1202,-0.1202,0.2516
781,0.2982,0.1531,0.1531,-0.4629
782,0.6581,0.0348,0.0348,0.7672
783,-0.1053,-0.094,-0.094,-0.0233
784,0.4272,-0.3921,-0.3921,0.0617
785,0.7081,0.2042,0.2042,0.0308
786,0.3538,-0.0181,-0.0181,0.2571
787,-0.1226,0.2511,0.2511,-0.2394
788,0.0247,-0.0597,-0.0597,0.4629
789,0.1125,0.3489,0.3489,0.3434
790,0.9183,-0.0441,-0.0441,0.9698
791,0.0787,-0.1117,-0.1117,-0.3842
792,-0.2687,-0.2653,-0.2653,0.148
793,-0.1792,0.4113,0.4113,0.775
794,0.4672,-0.0183,-0.0183,0.7998
795,-0.0885,0.0001,0.0001,-0.0885
796,0.8709,-0.0019,-0.0019,0.2288
797,0.3236,0.1293,0.1293,0.2729
798,0.5714,0.0473,0.0473,0.6633
799,-0.247,-0.0003,-0.0003,-0.2461
800,0.1047,-0.4997,-0.4997,0.5094
801,0.2407,0.0493,0.0493,0.71
802,0.4013,-0.0462,-0.0462,0.6102
803,-0.1575,0.2071,0.2071,0.1069
804,0.2749,-0.1028,-0.1028,-0.0943
805,0.2213,0.3788,0.3788,-0.1703
806,0.805,0.0981,0.0981,0.864
807,-0.3533,-0.0438,-0.0438,-0.0701
808,0.0879,-0.4648,-0.4648,-0.0336
809,0.8769,0.0345,0.0345,-0.207
810,0.8941,-0.0963,-0.0963,0.6358
811,0.0674,-0.0275,-0.0275,0.1167
812,0.1653,-0.19,-0.19,0.5777
813,0.0932,0.0987,0.0987,0.2361
814,0.5803,0.1505,0.1505,0.5729
815,-0.4616,0.0223,0.0223,-0.1992
816,-0.1303,-0.0488,-0.0488,0.3696
817,0.1841,0.6079,0.6079,0.1848
818,0.4054,-0.1636,-0.1636,0.6306
819,0.0276,0.0355,0.0355,0.1009
820,0.7854,-0.3678,-0.3678,0.1582
821,0.4895,0.1467,0.1467,0.1154
822,0.4547,0.0174,0.0174,0.8516
823,-0.3322,-0.1599,-0.1599,-0.2983
824,0.745,-0.179,-0.179,-0.3182
825,0.5622,0.5188,0.5188,0.2785
826,0.3449,0.1151,0.1151,0.4567
827,-0.0672,0.0736,0.0736,-0.3169
828,0.284,-0.153,-0.153,0.4687
829,-0.2116,0.1323,0.1323,0.3479
830,0.6431,-0.0297,-0.0297,0.8942
831,0.0319,-0.2369,-0.2369,-0.1465
832,-0.257,-0.1783,-0.1783,0.6871
833,0.1959,0.3455,0.3455,0.3584
834,0.362,0.0311,0.0311,0.3327
835,-0.3496,0.1493,0.1493,0.1417
836,0.4498,-0.2786,-0.2786,0.1221
837,0.4688,0.1726,0.1726,-0.2406
838,0.8604,0.0153,0.0153,0.971
839,-0.1449,-0.284,-0.284,0.0448
840,0.4139,-0.0461,-0.0461,-0.4529
841,0.2423,0.6571,0.6571,0.1276
842,0.6425,-0.048,-0.048,0.5675
843,-0.0161,-0.0265,-0.0265,0.0457
844,0.2453,-0.283,-0.283,0.7924
845,0.1327,0.0518,0.0518,0.2832
846,0.8075,0.0004,0.0004,0.5054
847,-0.1729,0.0298,0.0298,-0.1614
848,0.0572,-0.3251,-0.3251,0.166
849,-0.1683,0.0124,0.0124,0.7348
850,0.3477,-0.2008,-0.2008,0.901
851,0.0795,0.0114,0.0114,0.1005
852,0.621,-0.2211,-0.2211,0.1301
853,0.4986,0.249,0.249,0.129
854,0.61,0.2376,0.2376,0.6397
855,-0.4398,-0.002,-0.002,-0.41
856,0.4401,-0.6065,-0.6065,0.0671
857,0.9282,0.1102,0.1102,0.2008
858,0.5625,-0.0279,-0.0279,0.4546
859,-0.1382,0.0533,0.0533,-0.1975
860,0.2144,-0.0131,-0.0131,0.2552
861,-0.122,0.3482,0.3482,0.1846
862,0.7333,-0.0408,-0.0408,0.7505
863,-0.1111,-0.0232,-0.0232,-0.2256
864,0.2029,-0.2436,-0.2436,-0.1343
865,0.5353,0.3685,0.3685,-0.2215
866,0.7585,-0.0333,-0.0333,0.4235
867,0.1077,0.1418,0.1418,0.1067
868,-0.0907,-0.0413,-0.0413,0.8146
869,0.3287,0.136,0.136,0.3583
870,0.8517,0.1199,0.1199,0.6461
871,-0.3103,-0.0277,-0.0277,-0.3805
872,-0.1253,-0.4769,-0.4769,0.3344
873,0.0851,0.2194,0.2194,0.8353
874,0.5809,0.0279,0.0279,0.4134
875,-0.29,0.2501,0.2501,-0.1547
876,0.5074,-0.0499,-0.0499,0.0786
877,0.1192,0.2148,0.2148,-0.0412
878,0.8955,-0.0857,-0.0857,0.7926
879,-0.1649,-0.0693,-0.0693,0.1307
880,0.936,-0.2284,-0.2284,-0.1038
881,0.6173,0.2877,0.2877,0.2528
882,0.4378,-0.0676,-0.0676,0.3836
883,0.131,0.0263,0.0263,-0.1228
884,0.1276,-0.162,-0.162,0.2238
885,-0.4302,0.1482,0.1482,0.5362
886,0.8262,0.0358,0.0358,0.6969
887,-0.1461,-0.2121,-0.2121,-0.3634
888,-0.232,-0.2566,-0.2566,0.4516
889,-0.0527,0.4628,0.4628,0.7823
890,0.665,-0.1885,-0.1885,0.7156
891,0.1775,-0.0084,-0.0084,-0.0754
892,0.4891,-0.3111,-0.3111,0.4716
893,0.3459,0.0382,0.0382,-0.0962
894,0.3412,0.1288,0.1288,0.6193
895,-0.2884,0.0159,0.0159,-0.3116
896,0.3481,-0.603,-0.603,0.2833
897,0.6628,0.0393,0.0393,0.1266
898,0.4725,-0.0448,-0.0448,0.3707
899,0.1001,0.1543,0.1543,-0.1374
900,-0.0243,-0.1459,-0.1459,0.386
901,-0.308,0.3501,0.3501,0.3569
902,0.845,0.159,0.159,0.7939
903,0.0479,-0.0075,-0.0075,-0.3214
904,-0.0617,-0.5425,-0.5425,0.1773
905,-0.2389,0.1993,0.1993,0.7913
906,0.5883,-0.0745,-0.0745,0.8173
907,0.1636,-0.1011,-0.1011,0.0777
908,0.7043,-0.1394,-0.1394,0.1758
909,0.2363,0.1763,0.1763,0.047
910,0.4691,0.2202,0.2202,0.61
911,-0.1634,0.0323,0.0323,-0.3914
912,0.2592,-0.0548,-0.0548,-0.1658
913,0.3817,0.5149,0.5149,0.0243
914,0.6402,-0.2192,-0.2192,0.3909
915,0.0559,0.0419,0.0419,-0.1126
916,0.288,-0.3972,-0.3972,0.6483
917,0.229,0.0992,0.0992,0.5505
918,0.8925,0.0576,0.0576,0.5718
919,-0.3065,-0.0896,-0.0896,-0.3505
920,-0.3852,-0.0085,-0.0085,0.71
921,0.3781,0.4453,0.4453,0.5438
922,0.4574,0.0371,0.0371,0.3833
923,-0.4003,0.0928,0.0928,-0.1249
924,0.4198,-0.0851,-0.0851,0.2818
925,0.3502,0.1814,0.1814,-0.0833
926,0.9606,-0.0164,-0.0164,0.6908
927,-0.1054,-0.1621,-0.1621,-0.0798
928,-0.1774,-0.1786,-0.1786,0.484
929,0.0584,0.3877,0.3877,0.4714
930,0.5983,-0.2545,-0.2545,0.7456
931,0.1405,0.0099,0.0099,0.2019
932,0.4021,-0.3506,-0.3506,0.1278
933,0.436,0.0444,0.0444,0.0379
934,0.415,0.1096,0.1096,0.93
935,-0.4041,0.0505,0.0505,-0.4706
936,0.6624,-0.4356,-0.4356,-0.2622
937,0.7338,0.263,0.263,0.3616
938,0.601,0.0147,0.0147,0.6022
939,0.0391,0.0265,0.0265,-0.3029
940,0.1995,-0.1176,-0.1176,0.2334
941,-0.3664,0.0161,0.0161,0.278
942,0.74,-0.0009,-0.0009,0.7423
943,-0.0806,-0.0591,-0.0591,-0.1845
944,0.0263,-0.3653,-0.3653,0.6367
945,0.0139,0.2774,0.2774,0.7059
946,0.304,0.0008,0.0008,0.2837
947,-0.1245,0.2279,0.2279,-0.0703
948,0.5402,-0.0502,-0.0502,-0.0166
949,0.156,0.4011,0.4011,0.1441
950,0.8582,-0.0113,-0.0113,0.843
951,-0.3694,-0.2184,-0.2184,0.0716
952,0.1948,-0.3044,-0.3044,-0.1853
953,0.9035,0.2896,0.2896,-0.3709
954,0.681,-0.0201,-0.0201,0.5188
955,-0.0291,-0.0059,-0.0059,-0.0248
956,0.2132,-0.131,-0.131,0.9665
957,0.2058,0.1386,0.1386,0.2789
958,0.5823,0.0728,0.0728,0.5093
959,-0.1548,-0.0377,-0.0377,-0.2865
960,-0.128,-0.3079,-0.3079,0.2253
961,-0.4278,0.2542,0.2542,0.5873
962,0.375,-0.0325,-0.0325,0.6245
963,0.0773,0.082,0.082,0.1348
964,0.9192,-0.1709,-0.1709,-0.0241
965,0.3832,0.1801,0.1801,0.2934
966,0.6479,0.2018,0.2018,0.8326
967,-0.3282,-0.0412,-0.0412,-0.1955
968,0.5753,-0.4354,-0.4354,-0.2878
969,0.781,0.25,0.25,0.0347
970,0.3256,0.0013,0.0013,0.536
971,-0.1665,0.1764,0.1764,-0.2308
972,0.113,-0.0286,-0.0286,0.5944
973,-0.0139,0.3021,0.3021,0.0318
974,0.8036,-0.0086,-0.0086,0.8174
975,0.1736,-0.1099,-0.1099,-0.0905
976,-0.0684,-0.3542,-0.3542,0.7425
977,0.2787,0.2178,0.2178,0.612
978,0.4067,-0.1191,-0.1191,0.4189
979,-0.2634,0.0256,0.0256,0.0941
980,0.1971,-0.1155,-0.1155,0.1607
981,0.6082,0.0171,0.0171,-0.3128
982,0.8037,0.0223,0.0223,0.8668
983,-0.3936,-0.1296,-0.1296,-0.1487
984,0.4091,-0.2318,-0.2318,-0.2978
985,0.6094,0.4891,0.4891,0.1907
986,0.7743,-0.2552,-0.2552,0.6603
987,-0.1065,-0.0367,-0.0367,0.081
988,0.3867,-0.2229,-0.2229,0.5306
989,-0.002,0.0565,0.0565,0.3914
990,0.6872,0.0842,0.0842,0.3709
991,-0.3911,0.092,0.092,-0.2916
992,0.6697,-0.0359,-0.0359,-0.2497
993,0.4061,0.3046,0.3046,0.3315
994,0.4243,0.0059,0.0059,0.4343
995,0.156,0.2202,0.2202,-0.3905
996,0.0464,-0.241,-0.241,0.3722
997,-0.1057,0.2381,0.2381,0.3726
998,0.9235,0.0015,0.0015,0.9074
999,-0.1431,-0.2577,-0.2577,-0.1524
1000,-0.4063,-0.0876,-0.0876,0.3074
1001,0.0363,0.5989,0.5989,0.4671
1002,0.629,-0.0532,-0.0532,0.695
1003,-0.0668,0.0196,0.0196,0.02
1004,0.6393,-0.3457,-0.3457,0.2949
1005,0.2604,0.0047,0.0047,0.2439
1006,0.6083,0.0251,0.0251,0.7538
1007,-0.2281,0.0456,0.0456,-0.2518
1008,0.3072,-0.3543,-0.3543,0.1043
1009,0.7616,0.1521,0.1521,-0.1986
1010,0.8592,-0.1351,-0.1351,0.3549
1011,0.1602,-0.0186,-0.0186,0.18
1012,0.0264,-0.1521,-0.1521,0.7478
1013,0.0408,0.2849,0.2849,0.4139
1014,0.6385,0.2631,0.2631,0.4341
1015,-0.3573,-0.013,-0.013,-0.4762
1016,0.2954,-0.648,-0.648,0.3504
1017,0.0866,0.0715,0.0715,0.9891
1018,0.4808,0.0137,0.0137,0.4519
1019,-0.1412,0.0402,0.0402,-0.084
1020,0.3588,-0.067,-0.067,0.1839
1021,0.2252,0.2894,0.2894,-0.2858
1022,0.6815,-0.0221,-0.0221,0.675
1023,-0.2677,-0.0071,-0.0071,-0.0029
