,dU11,dU12,dU21,dU22
602,0.7824,-0.0376,-0.0376,-0.1449
603,0.7173,0.1904,0.1904,-0.0575
604,0.8734,-0.0354,-0.0354,0.8985
605,0.023,-0.2104,-0.2104,-0.3232
606,-0.0259,-0.0118,-0.0118,0.5239
607,-0.1529,0.1504,0.1504,0.5702
608,0.9063,-0.1599,-0.1599,0.7146
609,0.0415,-0.0541,-0.0541,0.0626
610,0.3673,-0.2701,-0.2701,-0.3567
611,0.805,0.1394,0.1394,-0.1309
612,0.6284,0.1866,0.1866,0.4224
613,-0.2962,0.1103,0.1103,-0.2669
614,0.1539,-0.1879,-0.1879,0.6997
615,-0.0356,0.0424,0.0424,0.3314
616,0.4097,-0.0404,-0.0404,0.5591
617,-0.2245,0.0287,0.0287,0.1694
618,0.0196,-0.4538,-0.4538,0.6319
619,0.3527,0.2326,0.2326,0.4692
620,0.668,0.0767,0.0767,0.9138
621,-0.3209,-0.0325,-0.0325,0.0317
622,0.3304,-0.2133,-0.2133,0.0035
623,0.1478,0.4547,0.4547,-0.1146
624,0.3864,0.0008,0.0008,0.4842
625,-0.0657,0.0746,0.0746,-0.3926
626,0.3137,-0.5195,-0.5195,-0.0223
627,0.8003,0.3658,0.3658,0.1558
628,0.6922,-0.0036,-0.0036,0.8281
629,0.1865,-0.1243,-0.1243,-0.2789
630,0.361,-0.179,-0.179,0.491
631,-0.1782,0.2331,0.2331,0.2854
632,0.5141,-0.2708,-0.2708,0.5483
633,-0.0287,0.0942,0.0942,0.0676
634,-0.162,-0.0769,-0.0769,0.2502
635,-0.1833,0.3948,0.3948,0.6308
636,0.6971,0.1919,0.1919,0.6982
637,-0.3871,-0.12,-0.12,-0.275
638,0.9306,-0.1325,-0.1325,0.0579
639,0.4866,0.1281,0.1281,0.2015
640,0.4657,0.0699,0.0699,0.4767
641,-0.1138,0.2348,0.2348,-0.3487
642,0.6212,-0.2031,-0.2031,-0.4191
643,0.7692,0.2889,0.2889,0.1616
644,0.8383,-0.0437,-0.0437,0.842
645,0.0735,-0.1693,-0.1693,-0.0708
646,0.1425,-0.0657,-0.0657,0.5203
647,-0.2002,0.1657,0.1657,0.1946
648,0.39,-0.0042,-0.0042,0.7234
649,-0.0645,0.0622,0.0622,0.2192
650,-0.09,-0.2996,-0.2996,0.1097
651,-0.1947,0.405,0.405,0.497
652,0.4686,0.022,0.022,0.9722
653,-0.3904,-0.058,-0.058,-0.1504
654,0.6444,-0.4659,-0.4659,0.2693
655,0.4108,0.1482,0.1482,0.1384
656,0.8887,-0.1071,-0.1071,0.5228
657,-0.1096,-0.0118,-0.0118,0.1154
658,0.3459,-0.338,-0.338,-0.1435
659,0.4857,0.5492,0.5492,0.2576
660,0.625,0.1022,0.1022,0.3039
661,-0.3306,0.0084,0.0084,-0.2309
662,0.2922,-0.2316,-0.2316,0.654
663,0.0706,0.2488,0.2488,0.2061
664,0.3971,-0.1009,-0.1009,0.5295
665,-0.1422,0.1987,0.1987,-0.0786
666,-0.0528,-0.3164,-0.3164,0.7289
667,0.2351,0.0638,0.0638,0.7233
668,0.7344,0.0564,0.0564,0.7989
669,-0.2519,-0.225,-0.225,-0.1966
670,0.3184,-0.1011,-0.1011,0.0346
671,0.6044,0.1147,0.1147,-0.4294
672,0.6049,-0.016,-0.016,0.6173
673,0.0116,-0.0141,-0.0141,-0.0154
674,-0.4269,-0.0303,-0.0303,0.4168
675,-0.401,0.3021,0.3021,0.7828
676,0.6301,0.0917,0.0917,0.6881
677,-0.1569,0.0338,0.0338,-0.2171
678,0.8667,-0.0039,-0.0039,0.067
679,0.3124,0.0324,0.0324,0.1727
680,0.3086,0.0175,0.0175,0.4165
681,0.1296,0.1969,0.1969,-0.3251
682,0.2596,-0.5024,-0.5024,0.2388
683,0.4299,0.3094,0.3094,0.155
684,0.9109,-0.0121,-0.0121,0.977
685,0.0288,-0.1503,-0.1503,-0.2777
686,0.1613,-0.2624,-0.2624,0.1914
687,0.0164,0.304,0.304,0.3322
688,0.456,-0.0101,-0.0101,0.4856
689,-0.2143,0.017,0.017,-0.0712
690,-0.0376,-0.577,-0.577,0.5902
691,0.5066,0.4271,0.4271,0.6249
692,0.7875,-0.0274,-0.0274,0.7169
693,-0.2794,-0.0255,-0.0255,-0.0962
694,0.2467,-0.0212,-0.0212,0.2202
695,0.0706,0.3528,0.3528,-0.0535
696,0.7146,-0.2171,-0.2171,0.386
697,0.1752,-0.0269,-0.0269,0.1911
698,0.5502,-0.2139,-0.2139,-0.1452
699,0.7633,0.0986,0.0986,-0.2723
700,0.7562,0.2012,0.2012,0.474
701,-0.4474,-0.0262,-0.0262,-0.4595
702,0.0952,-0.1524,-0.1524,0.6345
703,-0.0249,0.0372,0.0372,0.562
704,0.5865,-0.0704,-0.0704,0.8621
705,0.1769,-0.0046,-0.0046,0.0485
706,-0.3321,-0.3872,-0.3872,0.4099
707,0.1321,0.5135,0.5135,0.5266
708,0.446,0.0731,0.0731,0.7613
709,-0.2123,0.0012,0.0012,-0.4625
710,0.5563,-0.1871,-0.1871,0.2224
711,0.2029,0.1275,0.1275,0.1222
712,0.4208,-0.0467,-0.0467,0.3792
713,0.0381,0.1911,0.1911,0.03
714,0.8363,-0.4148,-0.4148,-0.1219
715,0.6879,0.0926,0.0926,0.116
716,0.9207,0.0952,0.0952,0.8219
717,-0.1897,-0.1642,-0.1642,-0.2084
718,-0.008,-0.1333,-0.1333,0.2636
719,-0.3615,0.1435,0.1435,0.422
720,0.4141,0.1255,0.1255,0.3793
721,-0.2732,0.1081,0.1081,-0.1556
722,-0.3415,-0.1347,-0.1347,0.7926
723,0.0065,0.2827,0.2827,0.8383
724,0.8176,-0.151,-0.151,0.7646
725,-0.1633,-0.1717,-0.1717,0.0513
726,0.4941,-0.0423,-0.0423,0.1903
727,0.3691,0.1962,0.1962,-0.1373
728,0.6825,-0.036,-0.036,0.3058
729,0.0779,0.0264,0.0264,-0.0079
730,0.1953,-0.2478,-0.2478,0.0488
731,0.5178,0.4638,0.4638,-0.1839
732,0.8379,0.0136,0.0136,0.6232
733,-0.2785,-0.0346,-0.0346,-0.4008
734,0.3131,-0.4143,-0.4143,0.5045
735,0.301,0.149,0.149,0.5102
736,0.5527,0.0232,0.0232,0.6014
737,-0.0015,0.0467,0.0467,-0.2406
738,0.5284,-0.5942,-0.5942,-0.0656
739,0.53,0.3082,0.3082,0.4815
740,0.7186,0.017,0.017,0.678
741,0.0516,-0.0357,-0.0357,-0.1534
742,0.2016,-0.1398,-0.1398,0.3209
743,-0.0956,0.4034,0.4034,-0.0611
744,0.511,-0.2122,-0.2122,0.8735
745,0.1107,0.036,0.036,0.1347
746,-0.2054,-0.1435,-0.1435,0.4499
747,-0.1254,0.0097,0.0097,0.6615
748,0.4366,0.2253,0.2253,0.8501
749,-0.3455,0.0167,0.0167,-0.359
750,0.6929,-0.1852,-0.1852,-0.0727
751,0.4992,0.0247,0.0247,-0.0653
752,0.6557,-0.1506,-0.1506,0.593
753,-0.0529,0.0279,0.0279,-0.0934
754,0.2834,-0.035,-0.035,-0.3847
755,0.8675,0.3218,0.3218,-0.2322
756,0.6239,0.0717,0.0717,0.5848
757,-0.2006,-0.0483,-0.0483,-0.276
758,0.2537,-0.0566,-0.0566,0.9245
759,0.1474,0.0655,0.0655,0.3528
760,0.2746,-0.0113,-0.0113,0.3608
761,-0.3691,0.1714,0.1714,0.0541
762,0.1909,-0.4456,-0.4456,0.333
763,0.1926,0.3289,0.3289,0.6235
764,0.8527,0.0055,0.0055,0.9026
765,-0.4082,-0.2066,-0.2066,0.1728
766,0.3446,-0.2832,-0.2832,0.275
767,0.3336,0.3672,0.3672,-0.0867
768,0.5453,-0.0091,-0.0091,0.5909
769,-0.2537,0.1089,0.1089,-0.0213
770,0.1345,-0.6582,-0.6582,0.2441
771,0.4265,0.2979,0.2979,0.7208
772,0.7188,0.0148,0.0148,0.8019
773,-0.1637,-0.063,-0.063,-0.0113
774,0.2446,-0.1268,-0.1268,0.2325
775,0.0551,0.3242,0.3242,-0.2181
776,0.737,-0.2641,-0.2641,0.5581
777,0.2257,0.044,0.044,0.1512
778,0.5272,-0.0133,-0.0133,-0.2962
779,0.6469,0.1687,0.1687,-0.1401
780,0.7494,0.3098,0.3098,0.4971
781,-0.3325,-0.0227,-0.0227,-0.3738
782,-0.0399,-0.039,-0.039,0.7799
783,-0.0829,0.1241,0.1241,0.4399
784,0.5452,-0.0945,-0.0945,0.6844
785,-0.0851,-0.0272,-0.0272,-0.096
786,-0.2851,-0.1695,-0.1695,0.2882
787,-0.3636,0.0658,0.0658,0.949
788,0.5166,0.0713,0.0713,0.6298
789,-0.1936,-0.0504,-0.0504,-0.167
790,0.9088,-0.2208,-0.2208,0.223
791,0.408,0.0265,0.0265,0.0841
792,0.3999,-0.0275,-0.0275,0.3326
793,0.097,0.0727,0.0727,-0.4698
794,0.4845,-0.3434,-0.3434,0.0271
795,0.4442,0.3298,0.3298,0.3443
796,0.8253,-0.0235,-0.0235,0.8908
797,0.1872,-0.0661,-0.0661,-0.4227
798,0.1391,-0.2341,-0.2341,0.4117
799,0.1286,0.4269,0.4269,0.227
800,0.8309,-0.0083,-0.0083,0.5847
801,-0.0056,-0.0563,-0.0563,0.2123
802,0.2868,-0.4805,-0.4805,-0.0738
803,0.6738,0.3973,0.3973,-0.0993
804,0.7516,0.0009,0.0009,0.3839
805,-0.4042,0.0603,0.0603,-0.1472
806,0.2965,-0.2901,-0.2901,0.4753
807,0.0337,0.118,0.118,0.2474
808,0.4649,-0.0321,-0.0321,0.4657
809,-0.0891,0.1745,0.1745,0.0694
810,-0.2272,-0.1819,-0.1819,0.9138
811,0.2098,0.1616,0.1616,0.5798
812,0.8671,0.0585,0.0585,0.8728
813,-0.2824,-0.1196,-0.1196,-0.1559
814,0.2623,-0.0625,-0.0625,-0.0836
815,0.3958,0.3032,0.3032,-0.2163
816,0.3488,0.0574,0.0574,0.4105
817,-0.2021,0.1575,0.1575,-0.2472
818,0.6662,-0.3116,-0.3116,-0.2663
819,0.9669,0.1209,0.1209,-0.017
820,0.7737,-0.1226,-0.1226,0.9253
821,-0.0541,-0.1833,-0.1833,-0.1201
822,0.2461,-0.0702,-0.0702,0.4302
823,-0.1498,0.0695,0.0695,0.3358
824,0.3183,-0.089,-0.089,0.6121
825,0.0335,0.01,0.01,0.1344
826,-0.0821,-0.2546,-0.2546,0.2995
827,-0.0175,0.5937,0.5937,0.339
828,0.5965,0.0739,0.0739,0.863
829,-0.4931,-0.0181,-0.0181,-0.2246
830,0.7021,-0.3432,-0.3432,0.2251
831,0.4154,0.1909,0.1909,0.3254
832,0.6597,-0.0414,-0.0414,0.579
833,0.0254,0.0384,0.0384,-0.0035
834,0.3243,-0.1948,-0.1948,-0.4303
835,0.8626,0.0433,0.0433,-0.4278
836,0.7477,0.0621,0.0621,0.6352
837,-0.2516,0.0361,0.0361,-0.2294
838,0.1842,-0.1418,-0.1418,0.7877
839,0.2148,0.0002,0.0002,0.275
840,0.3515,0.0339,0.0339,0.274
841,-0.339,0.0847,0.0847,0.1922
842,0.0367,-0.4917,-0.4917,0.4826
843,0.3025,0.4028,0.4028,0.3131
844,0.9399,0.0246,0.0246,0.9896
845,-0.3621,-0.0873,-0.0873,0.1224
846,0.3369,-0.2462,-0.2462,0.0762
847,0.1346,0.331,0.331,0.1019
848,0.4434,0.0085,0.0085,0.5128
849,-0.0961,0.023,0.023,-0.1648
850,0.4164,-0.6524,-0.6524,0.2296
851,0.6944,0.3631,0.3631,0.3038
852,0.6364,-0.0159,-0.0159,0.7472
853,-0.0647,-0.0628,-0.0628,-0.2293
854,0.2424,-0.0509,-0.0509,0.2608
855,-0.2034,0.3452,0.3452,0.2242
856,0.5136,-0.2653,-0.2653,0.673
857,0.1427,-0.0393,-0.0393,0.0838
858,-0.1318,-0.0685,-0.0685,0.5596
859,-0.1636,0.257,0.257,0.6864
860,0.5861,0.2157,0.2157,0.6876
861,-0.4352,0.0189,0.0189,-0.4614
862,0.6225,-0.0434,-0.0434,-0.0216
863,0.5554,0.1386,0.1386,0.056
864,0.5418,0.1169,0.1169,0.4262
865,-0.241,0.2211,0.2211,-0.2041
866,-0.2927,-0.3939,-0.3939,0.5487
867,0.0299,0.1547,0.1547,0.8049
868,0.8059,-0.0476,-0.0476,0.7659
869,0.0249,-0.1956,-0.1956,0.0433
870,0.5239,-0.1569,-0.1569,0.1444
871,0.3205,0.1088,0.1088,-0.2895
872,0.7542,-0.0742,-0.0742,0.4087
873,0.176,0.0049,0.0049,-0.1223
874,0.1872,-0.1923,-0.1923,-0.1381
875,0.3209,0.4698,0.4698,0.003
876,0.915,0.09,0.09,0.5357
877,-0.1862,-0.006,-0.006,-0.3127
878,0.0549,-0.3799,-0.3799,0.7467
879,0.2351,0.1718,0.1718,0.3752
880,0.474,-0.0245,-0.0245,0.9613
881,0.0618,-0.0301,-0.0301,-0.04
882,-0.0501,-0.4273,-0.4273,0.1207
883,0.0872,0.4495,0.4495,0.7486
884,0.3254,0.0293,0.0293,0.6844
885,-0.3093,0.0205,0.0205,-0.373
886,0.5377,-0.2376,-0.2376,0.4122
887,0.2998,0.1811,0.1811,0.0124
888,0.4146,-0.1398,-0.1398,0.372
889,0.0413,0.1634,0.1634,-0.1767
890,0.8702,-0.1325,-0.1325,-0.163
891,0.7294,0.1952,0.1952,0.2516
892,0.7857,0.1146,0.1146,0.7593
893,-0.0762,-0.2175,-0.2175,-0.3294
894,0.0324,-0.0393,-0.0393,0.3944
895,-0.3941,0.3005,0.3005,0.4417
896,0.7025,-0.2039,-0.2039,0.7785
897,0.1263,-0.0512,-0.0512,0.0639
898,-0.4413,-0.1355,-0.1355,0.4839
899,-0.0863,0.3273,0.3273,0.7831
900,0.498,0.2611,0.2611,0.563
901,-0.2171,0.0759,0.0759,-0.3024
902,0.7972,-0.0754,-0.0754,0.1308
903,0.2256,0.0989,0.0989,-0.0588
904,0.6126,-0.0163,-0.0163,0.3806
905,0.2015,0.1212,0.1212,-0.2419
906,0.3924,-0.5504,-0.5504,0.1258
907,0.5921,0.1959,0.1959,0.3233
908,0.966,0.0241,0.0241,0.6974
909,-0.0424,-0.1026,-0.1026,-0.3676
910,0.1092,-0.2128,-0.2128,0.2285
911,-0.2395,0.3524,0.3524,0.309
912,0.4843,0.011,0.011,0.435
913,-0.4532,0.004,0.004,-0.1046
914,-0.1557,-0.3629,-0.3629,0.4779
915,0.348,0.4277,0.4277,0.6289
916,0.8629,-0.0515,-0.0515,0.6665
917,-0.2187,-0.0118,-0.0118,0.1681
918,0.5115,-0.1436,-0.1436,0.2286
919,0.192,0.2937,0.2937,-0.0245
920,0.6391,-0.1881,-0.1881,0.4489
921,0.0321,0.065,0.065,0.0233
922,0.2428,-0.1643,-0.1643,-0.1014
923,0.7039,0.2019,0.2019,-0.3524
924,0.7214,0.1674,0.1674,0.5668
925,-0.2975,-0.1449,-0.1449,-0.2997
926,0.12,-0.3333,-0.3333,0.8732
927,0.1166,0.0769,0.0769,0.6095
928,0.55,0.0368,0.0368,0.5689
929,-0.0576,0.059,0.059,-0.1523
930,0.9124,-0.1044,-0.1044,-0.4115
931,0.7926,0.1986,0.1986,0.1839
932,0.7734,-0.0114,-0.0114,0.7784
933,-0.1131,-0.0157,-0.0157,-0.1353
934,0.0705,-0.0133,-0.0133,0.2938
935,-0.2759,0.1544,0.1544,0.2687
936,0.4252,-0.0447,-0.0447,0.851
937,0.242,-0.0164,-0.0164,0.1969
938,0.1322,-0.4182,-0.4182,0.2234
939,-0.0645,0.3968,0.3968,0.4043
940,0.3697,0.0741,0.0741,0.9054
941,-0.3546,0.0293,0.0293,-0.429
942,0.381,-0.3903,-0.3903,0.2478
943,0.3941,0.2127,0.2127,0.1219
944,0.6378,-0.0668,-0.0668,0.4821
945,-0.0719,-0.0207,-0.0207,0.0515
946,0.1727,-0.3553,-0.3553,-0.1422
947,0.2745,0.7377,0.7377,0.2318
948,0.6962,0.0565,0.0565,0.5742
949,-0.2473,-0.0071,-0.0071,-0.282
950,0.4048,-0.3125,-0.3125,0.7088
951,0.271,0.0774,0.0774,0.2848
952,0.2898,-0.0218,-0.0218,0.331
953,-0.1989,0.2362,0.2362,-0.0166
954,-0.1476,-0.208,-0.208,0.6892
955,-0.0557,0.0316,0.0316,0.7693
956,0.9503,-0.0378,-0.0378,0.8871
957,-0.2958,-0.265,-0.265,-0.1127
958,0.46,-0.0812,-0.0812,0.0747
959,0.5566,0.0133,0.0133,-0.1338
960,0.306,0.0799,0.0799,0.5511
961,0.0393,0.0287,0.0287,-0.3259
962,0.5388,-0.4935,-0.4935,-0.2544
963,0.5026,0.4799,0.4799,0.2554
964,0.7967,-0.0295,-0.0295,0.9009
965,0.1126,-0.0194,-0.0194,-0.2124
966,0.217,-0.1513,-0.1513,0.4313
967,-0.0041,0.2333,0.2333,0.0981
968,0.436,-0.1498,-0.1498,0.6129
969,0.0933,0.1103,0.1103,0.1173
970,-0.2076,-0.1808,-0.1808,0.2888
971,-0.438,0.1186,0.1186,0.6874
972,0.6783,0.1685,0.1685,0.8942
973,-0.3401,-0.0318,-0.0318,-0.3293
974,0.7468,-0.279,-0.279,0.038
975,0.4356,0.0271,0.0271,0.2394
976,0.7153,-0.1825,-0.1825,0.705
977,-0.0143,-0.1316,-0.1316,0.1022
978,0.5174,-0.1418,-0.1418,-0.3266
979,0.7799,0.3844,0.3844,-0.116
980,0.5315,0.1269,0.1269,0.5087
981,-0.4304,0.106,0.106,-0.3272
982,0.2036,-0.0875,-0.0875,0.6342
983,0.0939,0.1303,0.1303,0.3759
984,0.3032,-0.0062,-0.0062,0.465
985,-0.1344,0.0491,0.0491,0.0631
986,0.2207,-0.5046,-0.5046,0.6108
987,0.1712,0.2485,0.2485,0.6405
988,0.7265,0.0023,0.0023,0.8447
989,-0.4009,-0.0672,-0.0672,-0.0828
990,0.2145,-0.1605,-0.1605,0.1037
991,0.4094,0.366,0.366,-0.2021
992,0.6233,-0.0569,-0.0569,0.7746
993,-0.0986,0.0159,0.0159,0.01
994,-0.2722,-0.296,-0.296,0.0894
995,0.1234,0.5798,0.5798,0.3402
996,0.5119,0.0667,0.0667,0.7037
997,-0.1497,0.0064,0.0064,-0.2065
998,0.722,-0.3653,-0.3653,0.3115
999,0.2464,0.0909,0.0909,0.2238
1000,0.383,0.0106,0.0106,0.3975
1001,-0.0611,0.2852,0.2852,-0.1988
1002,0.6266,-0.2208,-0.2208,-0.1806
1003,0.6672,0.0485,0.0485,-0.0209
1004,0.9199,0.052,0.052,0.8389
1005,0.0137,-0.2576,-0.2576,-0.1308
1006,-0.0672,-0.1932,-0.1932,0.5461
1007,-0.2779,0.0695,0.0695,0.4976
1008,0.4965,-0.0463,-0.0463,0.5269
1009,-0.2059,0.0774,0.0774,-0.0708
1010,-0.3906,-0.0148,-0.0148,0.8643
1011,0.1917,0.1649,0.1649,0.9281
1012,0.6461,0.0213,0.0213,0.6618
1013,-0.2432,-0.1126,-0.1126,-0.0211
1014,0.421,-0.0055,-0.0055,0.2395
1015,0.3263,0.1949,0.1949,-0.4176
1016,0.9641,-0.1294,-0.1294,0.2859
1017,0.1125,0.008,0.008,0.0959
1018,0.151,-0.3183,-0.3183,0.1076
1019,0.5438,0.4364,0.4364,0.1023
1020,0.8839,0.0894,0.0894,0.3111
1021,-0.4097,-0.0217,-0.0217,-0.4589
1022,0.3785,-0.3626,-0.3626,0.3836
1023,0.1252,0.2727,0.2727,0.3766
