,dU11,dU12,dU21,dU22
603,0.1568,-0.0588,-0.0588,0.396
604,-0.0629,0.0407,0.0407,-0.1344
605,0.6107,0.0358,0.0358,0.6921
606,0.3305,0.0035,0.0035,0.2223
607,0.3212,-0.6944,-0.6944,0.2316
608,-0.1911,-0.061,-0.061,-0.4281
609,0.3794,-0.1185,-0.1185,0.5015
610,0.3667,0.2302,0.2302,0.5141
611,-0.0437,-0.155,-0.155,0.9245
612,0.0699,0.054,0.054,0.0609
613,0.7614,0.0045,0.0045,0.8694
614,0.393,0.2773,0.2773,-0.2621
615,0.2727,-0.2448,-0.2448,-0.1419
616,-0.1449,-0.0646,-0.0646,0.0883
617,0.7863,-0.1166,-0.1166,0.657
618,0.5166,0.5928,0.5928,0.1767
619,0.4748,-0.0367,-0.0367,0.2185
620,-0.2432,0.2401,0.2401,-0.1884
621,0.7743,0.0274,0.0274,0.294
622,-0.03,0.1504,0.1504,0.3483
623,-0.1572,-0.3978,-0.3978,0.4756
624,-0.1443,-0.1654,-0.1654,-0.2873
625,0.3688,-0.0715,-0.0715,0.6996
626,-0.3706,0.21,0.21,0.6889
627,0.0928,-0.1675,-0.1675,0.2256
628,0.1665,0.003,0.003,-0.2231
629,0.7187,0.1948,0.1948,0.7247
630,0.4823,0.1399,0.1399,0.211
631,0.7452,-0.3865,-0.3865,-0.0519
632,-0.3056,0.0062,0.0062,-0.3135
633,0.4343,0.004,0.004,0.4466
634,0.8142,0.0803,0.0803,0.0666
635,0.5177,-0.3595,-0.3595,0.3632
636,0.2427,-0.0324,-0.0324,-0.1118
637,0.783,-0.1772,-0.1772,0.8479
638,-0.0453,0.1603,0.1603,0.1761
639,-0.3914,-0.3155,-0.3155,0.5223
640,-0.3924,-0.1633,-0.1633,-0.2267
641,0.6037,-0.0828,-0.0828,0.2771
642,0.6228,0.0596,0.0596,0.258
643,0.6139,-0.5305,-0.5305,0.267
644,0.061,0.0003,0.0003,0.0698
645,0.8158,0.0044,0.0044,0.8151
646,-0.1815,0.288,0.288,0.3124
647,-0.2159,-0.2412,-0.2412,0.3468
648,0.0614,-0.1596,-0.1596,-0.1181
649,0.5621,-0.0898,-0.0898,0.8813
650,-0.1992,0.1529,0.1529,0.8926
651,0.2973,-0.1763,-0.1763,0.3961
652,-0.0253,0.0229,0.0229,-0.4063
653,0.5113,0.1905,0.1905,0.5571
654,0.2777,0.1509,0.1509,0.0407
655,0.5981,-0.3447,-0.3447,-0.2797
656,-0.3405,-0.0548,-0.0548,-0.0911
657,0.589,-0.1247,-0.1247,0.4794
658,0.3818,0.572,0.572,-0.0635
659,0.2861,-0.0494,-0.0494,0.0322
660,-0.0334,0.2387,0.2387,-0.0232
661,0.9604,0.0051,0.0051,0.483
662,0.1743,0.1652,0.1652,0.5191
663,-0.007,-0.3692,-0.3692,0.7003
664,-0.3528,0.0276,0.0276,-0.2663
665,0.468,0.0432,0.0432,0.4129
666,0.3483,0.4162,0.4162,0.5325
667,0.1243,-0.07,-0.07,0.7565
668,0.0417,-0.1342,-0.1342,0.0891
669,0.9496,-0.0237,-0.0237,0.6813
670,0.2611,0.1369,0.1369,-0.1302
671,0.3585,-0.4189,-0.4189,-0.2277
672,0.217,-0.0719,-0.0719,-0.4143
673,0.5795,-0.3156,-0.3156,0.7233
674,0.0494,0.3608,0.3608,0.5033
675,0.0023,-0.1724,-0.1724,0.5504
676,0.0395,0.1948,0.1948,-0.2367
677,0.4566,0.1381,0.1381,0.8462
678,0.5117,0.0401,0.0401,0.041
679,0.3622,-0.504,-0.504,0.1905
680,-0.1445,0.0183,0.0183,-0.2403
681,0.5393,0.0479,0.0479,0.5759
682,0.7316,0.3892,0.3892,0.3837
683,0.8532,-0.1321,-0.1321,0.2621
684,-0.0401,0.0372,0.0372,0.0304
685,0.7824,0.0352,0.0352,0.7079
686,-0.431,0.0118,0.0118,0.4212
687,-0.0138,-0.3236,-0.3236,0.0041
688,-0.4403,0.0495,0.0495,-0.4132
689,0.3727,0.0135,0.0135,0.2738
690,-0.047,0.2112,0.2112,0.6935
691,0.1628,-0.2812,-0.2812,0.4837
692,0.1763,0.0314,0.0314,0.0952
693,0.8543,0.0405,0.0405,0.9172
694,0.1892,0.4229,0.4229,0.0823
695,0.4569,-0.0406,-0.0406,-0.1854
696,-0.1886,-0.1292,-0.1292,-0.1024
697,0.7337,-0.0431,-0.0431,0.4753
698,0.7786,0.2743,0.2743,-0.3196
699,0.2904,-0.1219,-0.1219,0.1686
700,-0.1842,0.0336,0.0336,-0.1068
701,0.6381,0.0387,0.0387,0.5709
702,0.2259,0.0511,0.0511,0.2331
703,-0.4675,-0.0493,-0.0493,0.9265
704,-0.1811,-0.2392,-0.2392,-0.2506
705,0.295,-0.0347,-0.0347,0.7734
706,-0.2482,0.304,0.304,0.5665
707,0.0146,-0.1937,-0.1937,0.3038
708,0.0862,0.0682,0.0682,-0.1429
709,0.6535,0.1145,0.1145,0.7899
710,0.3795,0.1292,0.1292,0.3139
711,0.9444,-0.1517,-0.1517,-0.2511
712,-0.3026,0.1331,0.1331,-0.3165
713,0.3073,0.0069,0.0069,0.5735
714,0.8181,0.3402,0.3402,0.0628
715,0.6022,-0.1796,-0.1796,0.2787
716,0.1144,-0.0233,-0.0233,0.0165
717,0.7921,-0.0489,-0.0489,0.8388
718,-0.0417,0.3024,0.3024,0.1726
719,-0.3391,-0.1434,-0.1434,0.47
720,-0.3023,-0.0011,-0.0011,-0.3168
721,0.4393,-0.0072,-0.0072,0.4415
722,0.2223,0.296,0.296,0.6585
723,0.1326,-0.2268,-0.2268,0.7482
724,0.1585,0.1543,0.1543,-0.0277
725,0.6612,0.0931,0.0931,0.9697
726,0.6044,0.1332,0.1332,-0.4735
727,0.1122,-0.1891,-0.1891,0.0187
728,-0.2229,-0.009,-0.009,0.1663
729,0.7306,-0.1946,-0.1946,0.7127
730,0.7208,0.4102,0.4102,-0.0274
731,0.4906,-0.1313,-0.1313,0.2027
732,-0.2924,0.1631,0.1631,-0.1393
733,0.6973,0.0765,0.0765,0.3711
734,-0.0103,0.0612,0.0612,0.3286
735,-0.0344,-0.5359,-0.5359,0.3528
736,-0.4183,-0.0382,-0.0382,-0.3414
737,0.4083,-0.0384,-0.0384,0.3319
738,0.3711,0.3208,0.3208,0.3691
739,0.7993,-0.0013,-0.0013,-0.0591
740,0.2032,-0.0501,-0.0501,0.162
741,0.8825,-0.0206,-0.0206,0.9828
742,-0.1134,0.1237,0.1237,0.4786
743,0.0172,-0.396,-0.396,0.3481
744,-0.0537,-0.0302,-0.0302,-0.1436
745,0.6211,-0.045,-0.045,0.6816
746,0.1427,0.6828,0.6828,0.41
747,0.2232,-0.0104,-0.0104,0.3296
748,-0.0722,0.1307,0.1307,-0.125
749,0.5207,0.0264,0.0264,0.782
750,0.3874,0.0737,0.0737,0.1653
751,0.6174,-0.5138,-0.5138,-0.0647
752,-0.2994,-0.1864,-0.1864,0.0084
753,0.7909,-0.1539,-0.1539,0.4181
754,0.7355,0.0483,0.0483,-0.2765
755,0.2524,-0.2406,-0.2406,0.2065
756,-0.4522,0.0941,0.0941,0.1612
757,0.6986,0.3067,0.3067,0.5104
758,0.0791,0.2834,0.2834,0.3798
759,-0.1496,-0.2012,-0.2012,0.6086
760,-0.205,-0.042,-0.042,-0.2735
761,0.4687,-0.0343,-0.0343,0.5527
762,0.1916,0.0324,0.0324,0.8299
763,0.4674,-0.427,-0.427,0.5541
764,-0.1037,-0.0156,-0.0156,0.0002
765,0.7138,-0.0519,-0.0519,0.6827
766,0.1003,0.2825,0.2825,-0.2038
767,0.3261,-0.2035,-0.2035,-0.4297
768,-0.4787,-0.0698,-0.0698,0.1174
769,0.6392,-0.2981,-0.2981,0.4995
770,0.4283,0.3772,0.3772,-0.0397
771,0.4545,-0.1614,-0.1614,-0.0658
772,-0.3302,0.2082,0.2082,-0.0311
773,0.7776,0.1495,0.1495,0.3611
774,-0.0586,0.0415,0.0415,0.4473
775,0.1144,-0.4871,-0.4871,0.2743
776,-0.1573,-0.0087,-0.0087,-0.204
777,0.5606,-0.0233,-0.0233,0.5781
778,0.4245,0.3187,0.3187,0.7141
779,0.2052,-0.1654,-0.1654,0.9334
780,-0.0102,-0.0182,-0.0182,0.0238
781,0.775,-0.017,-0.017,0.7386
782,0.3567,0.0118,0.0118,-0.3431
783,0.0203,-0.3997,-0.3997,-0.0067
784,-0.3625,0.0212,0.0212,-0.3738
785,0.3606,0.0057,0.0057,0.4031
786,0.7254,0.1988,0.1988,0.0383
787,0.5587,-0.3055,-0.3055,0.205
788,0.1769,0.0134,0.0134,0.2118
789,0.9577,0.0174,0.0174,0.931
790,0.1421,0.3935,0.3935,0.2466
791,-0.1556,-0.0464,-0.0464,0.5443
792,-0.1575,-0.0679,-0.0679,-0.2038
793,0.5014,-0.0231,-0.0231,0.6373
794,-0.4142,0.2993,0.2993,0.8029
795,0.1627,-0.0644,-0.0644,0.226
796,-0.0937,0.0764,0.0764,-0.2676
797,0.4929,0.0869,0.0869,0.6457
798,0.2018,0.1155,0.1155,0.1869
799,0.8273,-0.0408,-0.0408,-0.4386
800,-0.2777,-0.0847,-0.0847,-0.3649
801,0.3441,-0.0436,-0.0436,0.5134
802,0.1623,0.0853,0.0853,0.6952
803,0.2853,-0.4478,-0.4478,0.5721
804,0.1457,0.0076,0.0076,-0.0383
805,0.7961,0.092,0.092,0.8113
806,0.3557,0.3566,0.3566,-0.2482
807,0.2695,-0.1827,-0.1827,-0.1621
808,-0.0379,-0.1653,-0.1653,0.1453
809,0.969,-0.0916,-0.0916,0.6384
810,0.968,0.1546,0.1546,-0.1106
811,0.4808,-0.1816,-0.1816,0.3766
812,-0.3186,0.0211,0.0211,0.051
813,0.6373,0.1848,0.1848,0.5951
814,0.1254,0.1456,0.1456,0.357
815,-0.2002,-0.351,-0.351,0.6826
816,-0.0072,-0.075,-0.075,-0.3541
817,0.4944,-0.1735,-0.1735,0.6443
818,-0.0124,0.5216,0.5216,0.4011
819,0.0187,-0.0696,-0.0696,0.37
820,0.0097,0.186,0.186,0.004
821,0.5708,0.0029,0.0029,0.9428
822,0.5154,0.1295,0.1295,0.2483
823,0.7745,-0.4049,-0.4049,-0.0108
824,-0.2907,0.0501,0.0501,-0.4457
825,0.3317,0.0775,0.0775,0.4319
826,0.48,0.4569,0.4569,0.2837
827,0.6582,-0.0594,-0.0594,0.1054
828,0.024,-0.0937,-0.0937,-0.0103
829,0.6632,-0.0171,-0.0171,0.8505
830,-0.2234,0.159,0.159,0.2371
831,-0.2604,-0.3869,-0.3869,0.274
832,-0.4324,-0.0174,-0.0174,-0.468
833,0.2824,-0.0178,-0.0178,0.3173
834,0.2966,0.3501,0.3501,0.303
835,-0.1001,-0.0037,-0.0037,0.6997
836,0.103,-0.0231,-0.0231,0.1216
837,0.8854,-0.0093,-0.0093,0.8392
838,0.4345,0.1369,0.1369,-0.2099
839,0.2687,-0.368,-0.368,-0.0441
840,-0.1732,-0.0668,-0.0668,0.0228
841,0.7416,-0.098,-0.098,0.608
842,0.4173,0.6203,0.6203,0.1823
843,0.4164,-0.0221,-0.0221,0.1832
844,-0.0892,0.0674,0.0674,-0.0611
845,0.7422,0.0141,0.0141,0.6074
846,0.2422,0.0377,0.0377,0.3574
847,-0.0734,-0.5698,-0.5698,0.673
848,0.0911,-0.1989,-0.1989,-0.2415
849,0.4759,-0.1663,-0.1663,0.8737
850,-0.189,0.0436,0.0436,0.7886
851,0.2768,-0.2583,-0.2583,0.3228
852,0.2141,0.0907,0.0907,-0.3645
853,0.5841,0.2893,0.2893,0.7655
854,0.4403,0.2687,0.2687,0.1593
855,0.6957,-0.207,-0.207,-0.0961
856,-0.2489,0.0171,0.0171,-0.2765
857,0.4702,0.0138,0.0138,0.5044
858,0.882,0.0425,0.0425,0.0926
859,0.5251,-0.351,-0.351,0.4495
860,-0.0963,0.0062,0.0062,-0.0541
861,0.681,0.0211,0.0211,0.6686
862,-0.2655,0.3484,0.3484,0.1152
863,-0.385,-0.1693,-0.1693,0.2346
864,-0.2887,-0.1872,-0.1872,-0.2367
865,0.6745,-0.026,-0.026,0.3001
866,0.5598,0.3383,0.3383,-0.3352
867,0.2263,-0.1507,-0.1507,-0.0017
868,-0.2356,0.0942,0.0942,0.0852
869,0.769,0.1604,0.1604,0.5806
870,0.2529,0.18,0.18,0.3467
871,-0.246,-0.1421,-0.1421,0.8456
872,-0.2681,0.0921,0.0921,-0.2573
873,0.5794,0.0054,0.0054,0.3952
874,0.1382,0.3106,0.3106,0.8364
875,0.2994,-0.2112,-0.2112,0.6752
876,0.0266,-0.0415,-0.0415,0.198
877,0.9038,-0.0857,-0.0857,0.8208
878,0.2041,0.2643,0.2643,0.0205
879,0.5565,-0.1543,-0.1543,-0.3319
880,-0.4036,-0.0148,-0.0148,-0.2155
881,0.4553,-0.0941,-0.0941,0.4256
882,0.605,0.2262,0.2262,0.2758
883,0.8207,-0.2766,-0.2766,0.0602
884,0.0173,0.0787,0.0787,0.1136
885,0.8941,0.0482,0.0482,0.7367
886,-0.3889,0.1094,0.1094,0.5197
887,-0.0007,-0.2749,-0.2749,0.1316
888,0.0667,-0.0075,-0.0075,-0.3109
889,0.6204,-0.1888,-0.1888,0.6355
890,-0.1276,0.4122,0.4122,0.6335
891,0.1141,-0.1282,-0.1282,0.3918
892,-0.2316,0.1689,0.1689,-0.3876
893,0.2715,0.078,0.078,0.6093
894,0.24,0.0643,0.0643,-0.1091
895,0.2603,-0.5292,-0.5292,-0.1294
896,-0.2625,-0.2775,-0.2775,-0.1706
897,0.8109,-0.046,-0.046,0.256
898,0.5396,0.2728,0.2728,-0.2227
899,0.3222,-0.2287,-0.2287,-0.0053
900,-0.4553,0.1486,0.1486,0.0222
901,0.6821,0.2388,0.2388,0.3848
902,0.0947,0.2739,0.2739,0.2222
903,-0.2981,-0.1062,-0.1062,0.615
904,-0.2166,-0.0,0.0,-0.2166
905,0.5334,-0.0,0.0,0.5334
906,0.2599,0.2565,0.2565,0.807
907,0.277,-0.2736,-0.2736,0.7899
908,-0.0291,0.0,-0.0,-0.0291
909,0.7209,-0.0,0.0,0.7209
910,0.1032,0.3509,0.3509,-0.1613
911,0.3218,-0.1323,-0.1323,-0.3799
912,-0.3572,0.0,-0.0,-0.3572
913,0.3928,-0.0,0.0,0.3928
914,0.6213,0.2974,0.2974,0.1644
915,0.6902,-0.2284,-0.2284,0.0954
916,0.2053,-0.0,-0.0,0.2053
917,0.9553,0.0,-0.0,0.9553
918,-0.1569,0.0972,0.0972,0.5675
919,0.1081,-0.3622,-0.3622,0.3026
920,-0.0761,-0.0062,-0.0062,-0.2632
921,0.5741,-0.0935,-0.0935,0.5865
922,-0.2271,0.4936,0.4936,0.6378
923,0.1348,-0.0618,-0.0618,0.2758
924,-0.1282,0.0841,0.0841,-0.2112
925,0.4963,0.0415,0.0415,0.6644
926,0.2941,0.0301,0.0301,0.1165
927,0.4159,-0.6215,-0.6215,-0.0053
928,-0.3036,-0.0455,-0.0455,-0.4108
929,0.3473,-0.0536,-0.0536,0.4383
930,0.3681,0.3037,0.3037,0.4176
931,-0.051,-0.0362,-0.0362,0.8367
932,0.0537,0.1116,0.1116,-0.0181
933,0.6563,0.0359,0.0359,0.8794
934,0.4557,0.2247,0.2247,-0.4201
935,0.1355,-0.2294,-0.2294,-0.0999
936,-0.1107,-0.1019,-0.1019,0.1464
937,0.8697,-0.1286,-0.1286,0.6659
938,0.4601,0.5821,0.5821,0.3256
939,0.5558,-0.0188,-0.0188,0.2298
940,-0.2275,0.2029,0.2029,-0.1119
941,0.7832,0.0578,0.0578,0.3775
942,0.021,0.1026,0.1026,0.3896
943,-0.0568,-0.4711,-0.4711,0.4674
944,-0.0231,-0.1517,-0.1517,-0.3163
945,0.4287,-0.1466,-0.1466,0.732
946,-0.3337,0.0091,0.0091,0.7443
947,0.2018,-0.2109,-0.2109,0.2089
948,0.1704,0.0602,0.0602,-0.1348
949,0.7076,0.1526,0.1526,0.828
950,0.4582,0.1505,0.1505,0.3275
951,0.9303,-0.2333,-0.2333,-0.1447
952,-0.3171,0.0578,0.0578,-0.3972
953,0.335,0.04,0.04,0.4506
954,0.831,0.0795,0.0795,-0.0453
955,0.4472,-0.2998,-0.2998,0.3384
956,0.1324,-0.0248,-0.0248,-0.0967
957,0.743,-0.1145,-0.1145,0.7926
958,-0.1218,0.2167,0.2167,0.1574
959,-0.396,-0.2665,-0.2665,0.4316
960,-0.4626,-0.0,0.0,-0.4626
961,0.2874,-0.0,0.0,0.2874
962,-0.0602,0.1408,0.1408,0.6349
963,0.1465,-0.3475,-0.3475,0.4282
964,0.0999,0.0,0.0,0.0999
965,0.8499,-0.0,0.0,0.8499
966,0.363,0.2672,0.2672,-0.1633
967,0.367,-0.2631,-0.2631,-0.1673
968,-0.1391,-0.0783,-0.0783,-0.0362
969,0.7407,-0.0515,-0.0515,0.584
970,0.93,0.133,0.133,-0.3553
971,0.3063,-0.0918,-0.0918,0.2684
972,-0.1797,0.0176,0.0176,0.0044
973,0.6799,0.0921,0.0921,0.6448
974,0.2347,0.0775,0.0775,0.34
975,-0.2555,-0.3688,-0.3688,0.8302
976,0.2083,-0.1307,-0.1307,-0.2898
977,0.5786,-0.249,-0.249,0.8399
978,0.1947,0.4475,0.4475,0.4737
979,0.0657,-0.0837,-0.0837,0.6027
980,-0.0154,0.2801,0.2801,-0.0662
981,0.4291,0.0254,0.0254,0.9893
982,0.5503,0.1801,0.1801,0.1182
983,0.6344,-0.3601,-0.3601,0.0341
984,-0.2283,-0.0,0.0,-0.2283
985,0.5217,0.0,0.0,0.5217
986,0.6278,0.3597,0.3597,0.4156
987,0.8814,-0.1061,-0.1061,0.1621
988,-0.0408,0.0,-0.0,-0.0408
989,0.7092,-0.0,-0.0,0.7092
990,-0.3325,0.2357,0.2357,0.2509
991,-0.2764,-0.2917,-0.2917,0.1949
992,-0.434,-0.0411,-0.0411,-0.1163
993,0.5159,-0.1588,-0.1588,0.4338
994,0.3972,0.5049,0.5049,-0.1975
995,0.2412,-0.0833,-0.0833,-0.0415
996,-0.2146,0.1685,0.1685,0.0393
997,0.8308,0.127,0.127,0.4939
998,0.0785,0.0293,0.0293,0.4962
999,0.2123,-0.5338,-0.5338,0.3624
1000,-0.3858,0.0386,0.0386,-0.1645
1001,0.5135,0.1106,0.1106,0.4362
1002,0.261,0.4433,0.4433,0.6887
1003,0.2426,-0.112,-0.112,0.7071
1004,0.053,-0.0525,-0.0525,0.1467
1005,0.9023,-0.0468,-0.0468,0.7974
1006,0.4041,0.0173,0.0173,-0.2043
1007,0.1251,-0.4446,-0.4446,0.0746
1008,-0.3027,-0.1139,-0.1139,-0.2475
1009,0.5887,-0.0276,-0.0276,0.361
1010,0.695,0.1342,0.1342,0.2547
1011,0.7311,-0.4202,-0.4202,0.2186
1012,0.0431,0.0415,0.0415,0.1566
1013,0.8913,0.0568,0.0568,0.8084
1014,0.0311,0.44,0.44,0.1686
1015,-0.2012,-0.047,-0.047,0.4009
1016,-0.0151,-0.1981,-0.1981,-0.1602
1017,0.4643,-0.0726,-0.0726,0.8604
1018,-0.2017,0.2267,0.2267,0.7764
1019,0.1986,-0.1914,-0.1914,0.3761
1020,-0.1544,0.1111,0.1111,-0.3959
1021,0.3637,0.1207,0.1207,0.586
1022,0.1066,0.1639,0.1639,0.0931
1023,0.6853,-0.0243,-0.0243,-0.4856
1024,-0.4451,-0.0952,-0.0952,-0.2224
1025,0.5114,-0.1114,-0.1114,0.3211
1026,0.4341,0.2278,0.2278,0.3984
1027,0.9361,-0.0408,-0.0408,-0.1036
1028,0.0286,0.039,0.039,0.0539
1029,0.8303,0.0127,0.0127,0.7523
1030,-0.3295,0.1888,0.1888,0.412
1031,-0.1103,-0.2976,-0.2976,0.1928
1032,0.0626,-0.0907,-0.0907,-0.1676
1033,0.6069,-0.1151,-0.1151,0.7882
1034,0.2514,0.5993,0.5993,0.3936
1035,0.177,-0.0173,-0.0173,0.468
1036,-0.178,0.22,0.22,-0.302
1037,0.2901,0.062,0.062,0.73
1038,0.3344,0.1117,0.1117,-0.0643
1039,0.39,-0.4549,-0.4549,-0.1199
1040,-0.2946,-0.1056,-0.1056,-0.0916
1041,0.6625,-0.1015,-0.1015,0.4513
1042,0.7853,0.012,0.012,-0.4215
1043,0.1848,-0.1465,-0.1465,0.179
1044,-0.2184,0.0832,0.0832,0.2072
1045,0.8276,0.2128,0.2128,0.6612
1046,0.2777,0.2093,0.2093,0.461
1047,-0.1083,-0.2091,-0.2091,0.8471
1048,-0.3103,0.0336,0.0336,-0.2634
1049,0.4968,0.0235,0.0235,0.4295
1050,0.0536,0.073,0.073,0.8727
1051,0.4045,-0.3288,-0.3288,0.5217
1052,-0.0549,-0.0314,-0.0314,0.2312
1053,0.8696,-0.1431,-0.1431,0.8067
1054,0.2113,0.1925,0.1925,-0.035
1055,0.5274,-0.281,-0.281,-0.3512
1056,-0.075,-0.2831,-0.2831,-0.1706
1057,0.3441,-0.0478,-0.0478,0.9103
1058,-0.125,0.2683,0.2683,0.6294
1059,0.0858,-0.234,-0.234,0.4186
1060,0.1105,0.1463,0.1463,-0.3561
1061,0.4809,0.2333,0.2333,0.7735
1062,0.3138,0.2684,0.2684,0.1906
1063,0.7148,-0.1061,-0.1061,-0.2104
1064,-0.214,0.0879,0.0879,-0.2191
1065,0.4456,0.0026,0.0026,0.6213
1066,0.8702,0.3176,0.3176,0.1967
1067,0.7305,-0.2088,-0.2088,0.3364
1068,-0.1092,0.036,0.036,0.0511
1069,0.7569,0.0802,0.0802,0.685
1070,-0.1937,0.4326,0.4326,0.1356
1071,-0.2974,-0.1021,-0.1021,0.2393
1072,-0.4447,0.0052,0.0052,-0.3634
1073,0.3512,0.0407,0.0407,0.3407
1074,0.0915,0.3291,0.3291,0.6004
1075,0.0817,-0.2043,-0.2043,0.6102
1076,0.1788,0.0356,0.0356,0.1381
1077,0.8729,0.0204,0.0204,0.944
1078,0.5599,0.1091,0.1091,-0.243
1079,0.246,-0.3223,-0.3223,0.0709
1080,-0.2689,-0.0101,-0.0101,0.0233
1081,0.6373,-0.1461,-0.1461,0.6171
1082,0.6485,0.4552,0.4552,-0.1441
1083,0.3627,-0.0962,-0.0962,0.1417
1084,-0.1411,0.0367,0.0367,-0.1045
1085,0.6639,0.0183,0.0183,0.5905
1086,0.2133,0.013,0.013,0.2911
1087,0.0267,-0.6722,-0.6722,0.4777
1088,-0.0186,-0.0565,-0.0565,-0.4614
1089,0.4535,-0.2214,-0.2214,0.5666
1090,-0.131,0.4485,0.4485,0.401
1091,-0.0615,-0.1166,-0.1166,0.3316
1092,0.0353,0.1173,0.1173,-0.1403
1093,0.5803,0.0878,0.0878,0.8148
1094,0.4675,0.0208,0.0208,0.1775
1095,0.4083,-0.5974,-0.5974,0.2367
1096,-0.1956,0.0487,0.0487,-0.4719
1097,0.3675,0.1381,0.1381,0.465
1098,0.6414,0.4704,0.4704,0.1911
1099,0.6224,-0.0987,-0.0987,0.2101
1100,0.0687,-0.0305,-0.0305,0.0139
1101,0.7607,-0.0274,-0.0274,0.8218
1102,-0.2922,0.0179,0.0179,0.3748
1103,0.0189,-0.4154,-0.4154,0.0636
1104,-0.2771,-0.0398,-0.0398,-0.2966
1105,0.4233,-0.0098,-0.0098,0.503
1106,0.1775,0.173,0.173,0.7488
1107,0.2476,-0.3558,-0.3558,0.6786
1108,0.2062,0.0867,0.0867,-0.0299
1109,0.7514,0.1181,0.1181,0.9249
1110,0.167,0.5155,0.5155,0.0092
1111,0.314,-0.0346,-0.0346,-0.1378
1112,-0.0836,-0.2148,-0.2148,0.0724
1113,0.9592,-0.078,-0.078,0.5296
1114,0.8418,0.2208,0.2208,-0.1031
1115,0.4661,-0.207,-0.207,0.2726
1116,-0.3012,0.0989,0.0989,-0.085
1117,0.6558,0.1081,0.1081,0.458
1118,0.1754,0.1463,0.1463,0.1884
1119,-0.421,-0.0268,-0.0268,0.7848
1120,-0.4199,-0.0378,-0.0378,-0.3882
1121,0.3838,-0.0159,-0.0159,0.3081
1122,0.6551,0.1264,0.1264,0.0368
1123,0.5034,-0.3851,-0.3851,0.1885
1124,0.1995,-0.0002,-0.0002,0.1174
1125,0.9083,-0.041,-0.041,0.9086
1126,-0.0766,0.2372,0.2372,0.3935
1127,-0.1371,-0.2928,-0.2928,0.454
1128,-0.1002,-0.0342,-0.0342,-0.1454
1129,0.593,-0.0226,-0.0226,0.6614
1130,-0.4425,0.1415,0.1415,0.9469
1131,0.244,-0.0402,-0.0402,0.2604
1132,0.021,0.0279,0.0279,-0.2666
1133,0.5993,0.1438,0.1438,0.6551
1134,0.3341,0.1214,0.1214,0.1703
1135,0.7525,-0.3376,-0.3376,-0.2481
1136,-0.3663,-0.1287,-0.1287,0.1207
1137,0.7559,-0.2435,-0.2435,0.4985
1138,0.3921,0.4535,0.4535,0.1123
1139,0.5154,-0.0812,-0.0812,-0.011
1140,-0.1496,0.2859,0.2859,-0.096
1141,0.9131,0.0268,0.0268,0.3413
1142,0.0311,0.1832,0.1832,0.4733
1143,-0.0431,-0.3565,-0.3565,0.5475
1144,-0.1392,-0.0418,-0.0418,-0.2939
1145,0.4917,-0.0773,-0.0773,0.5752
1146,0.4514,0.2751,0.2751,0.6155
1147,0.0899,-0.1323,-0.1323,0.977
1148,-0.0381,-0.0874,-0.0874,-0.02
1149,0.8084,-0.009,-0.009,0.6335
1150,0.1937,0.1811,0.1811,-0.2518
1151,0.263,-0.3592,-0.3592,-0.3211
1152,-0.3203,-0.0345,-0.0345,-0.482
1153,0.3144,-0.0808,-0.0808,0.3834
1154,0.2419,0.2664,0.2664,0.4559
1155,-0.0807,-0.1725,-0.1725,0.7784
1156,0.1604,-0.0879,-0.0879,0.1623
1157,0.9993,-0.0009,-0.0009,0.8235
1158,0.3666,0.2008,0.2008,-0.0438
1159,0.4852,-0.3308,-0.3308,-0.1624
1160,-0.1935,-0.048,-0.048,-0.0463
1161,0.6782,-0.0736,-0.0736,0.5821
1162,0.3913,0.648,0.648,0.119
1163,0.3411,-0.0181,-0.0181,0.1691
1164,-0.1383,0.0979,0.0979,-0.1015
1165,0.728,0.0184,0.0184,0.5322
1166,0.1729,0.0562,0.0562,0.3374
1167,-0.112,-0.5369,-0.5369,0.6223
1168,-0.0143,-0.2027,-0.2027,-0.2254
1169,0.4274,-0.1056,-0.1056,0.8328
1170,-0.2422,0.1567,0.1567,0.7525
1171,0.1864,-0.218,-0.218,0.3238
1172,0.2128,0.0292,0.0292,-0.4526
1173,0.601,0.3327,0.3327,0.6593
1174,0.4698,0.2559,0.2559,0.0405
1175,0.5739,-0.2674,-0.2674,-0.0636
1176,-0.2333,-0.036,-0.036,-0.1939
1177,0.5723,-0.0197,-0.0197,0.5004
1178,0.857,0.0935,0.0935,0.2158
1179,0.6529,-0.3994,-0.3994,0.4199
1180,0.0146,-0.0045,-0.0045,-0.0669
1181,0.7194,-0.0408,-0.0408,0.7283
1182,-0.2352,0.2604,0.2604,0.183
1183,-0.3505,-0.2604,-0.2604,0.2983
1184,-0.2481,-0.2211,-0.2211,-0.1323
1185,0.7809,-0.0579,-0.0579,0.3388
1186,0.635,0.2633,0.2633,-0.2653
1187,0.3002,-0.1973,-0.1973,0.0694
1188,-0.1194,0.0885,0.0885,0.114
1189,0.8358,0.1167,0.1167,0.6588
1190,0.3524,0.1451,0.1451,0.3923
1191,-0.2256,-0.0821,-0.0821,0.9702
1192,-0.3318,0.1384,0.1384,-0.2361
1193,0.6045,0.0479,0.0479,0.3276
1194,-0.0029,0.228,0.228,0.9351
1195,0.3661,-0.2055,-0.2055,0.566
1196,0.0604,-0.0272,-0.0272,0.1217
1197,0.8683,-0.0307,-0.0307,0.8138
