,seed,task_ID
1664,665,task_B
1665,666,task_B
1666,667,task_B
1667,668,task_B
1668,669,task_B
1669,670,task_B
1670,671,task_B
1671,672,task_B
1672,673,task_B
1673,674,task_B
1674,675,task_B
1675,676,task_B
1676,677,task_B
1677,678,task_B
1678,679,task_B
1679,680,task_B
1680,681,task_B
1681,682,task_B
1682,683,task_B
1683,684,task_B
1684,685,task_B
1685,686,task_B
1686,687,task_B
1687,688,task_B
1688,689,task_B
1689,690,task_B
1690,691,task_B
1691,692,task_B
1692,693,task_B
1693,694,task_B
1694,695,task_B
1695,696,task_B
1696,697,task_B
1697,698,task_B
1698,699,task_B
1699,700,task_B
1700,701,task_B
1701,702,task_B
1702,703,task_B
1703,704,task_B
1704,705,task_B
1705,706,task_B
1706,707,task_B
1707,708,task_B
1708,709,task_B
1709,710,task_B
1710,711,task_B
1711,712,task_B
1712,713,task_B
1713,714,task_B
1714,715,task_B
1715,716,task_B
1716,717,task_B
1717,718,task_B
1718,719,task_B
1719,720,task_B
1720,721,task_B
1721,722,task_B
1722,723,task_B
1723,724,task_B
1724,725,task_B
1725,726,task_B
1726,727,task_B
1727,728,task_B
1728,729,task_B
1729,730,task_B
1730,731,task_B
1731,732,task_B
1732,733,task_B
1733,734,task_B
1734,735,task_B
1735,736,task_B
1736,737,task_B
1737,738,task_B
1738,739,task_B
1739,740,task_B
1740,741,task_B
1741,742,task_B
1742,743,task_B
1743,744,task_B
1744,745,task_B
1745,746,task_B
1746,747,task_B
1747,748,task_B
1748,749,task_B
1749,750,task_B
1750,751,task_B
1751,752,task_B
1752,753,task_B
1753,754,task_B
1754,755,task_B
1755,756,task_B
1756,757,task_B
1757,758,task_B
1758,759,task_B
1759,760,task_B
1760,761,task_B
1761,762,task_B
1762,763,task_B
1763,764,task_B
1764,765,task_B
1765,766,task_B
1766,767,task_B
1767,768,task_B
1768,769,task_B
1769,770,task_B
1770,771,task_B
1771,772,task_B
1772,773,task_B
1773,774,task_B
1774,775,task_B
1775,776,task_B
1776,777,task_B
1777,778,task_B
1778,779,task_B
1779,780,task_B
1780,781,task_B
1781,782,task_B
1782,783,task_B
1783,784,task_B
1784,785,task_B
1785,786,task_B
1786,787,task_B
1787,788,task_B
1788,789,task_B
1789,790,task_B
1790,791,task_B
1791,792,task_B
1792,793,task_B
1793,794,task_B
1794,795,task_B
1795,796,task_B
1796,797,task_B
1797,798,task_B
1798,799,task_B
1799,800,task_B
1800,801,task_B
1801,802,task_B
1802,803,task_B
1803,804,task_B
1804,805,task_B
1805,806,task_B
1806,807,task_B
1807,808,task_B
1808,809,task_B
1809,810,task_B
1810,811,task_B
1811,812,task_B
1812,813,task_B
1813,814,task_B
1814,815,task_B
1815,816,task_B
1816,817,task_B
1817,818,task_B
1818,819,task_B
1819,820,task_B
1820,821,task_B
1821,822,task_B
1822,823,task_B
1823,824,task_B
1824,825,task_B
1825,826,task_B
1826,827,task_B
1827,828,task_B
1828,829,task_B
1829,830,task_B
1830,831,task_B
1831,832,task_B
1832,833,task_B
1833,834,task_B
1834,835,task_B
1835,836,task_B
1836,837,task_B
1837,838,task_B
1838,839,task_B
1839,840,task_B
1840,841,task_B
1841,842,task_B
1842,843,task_B
1843,844,task_B
1844,845,task_B
1845,846,task_B
1846,847,task_B
1847,848,task_B
1848,849,task_B
1849,850,task_B
1850,851,task_B
1851,852,task_B
1852,853,task_B
1853,854,task_B
1854,855,task_B
1855,856,task_B
1856,857,task_B
1857,858,task_B
1858,859,task_B
1859,860,task_B
1860,861,task_B
1861,862,task_B
1862,863,task_B
1863,864,task_B
1864,865,task_B
1865,866,task_B
1866,867,task_B
1867,868,task_B
1868,869,task_B
1869,870,task_B
1870,871,task_B
1871,872,task_B
1872,873,task_B
1873,874,task_B
1874,875,task_B
1875,876,task_B
1876,877,task_B
1877,878,task_B
1878,879,task_B
1879,880,task_B
1880,881,task_B
1881,882,task_B
1882,883,task_B
1883,884,task_B
1884,885,task_B
1885,886,task_B
1886,887,task_B
1887,888,task_B
1888,889,task_B
1889,890,task_B
1890,891,task_B
1891,892,task_B
1892,893,task_B
1893,894,task_B
1894,895,task_B
1895,896,task_B
1896,897,task_B
1897,898,task_B
1898,899,task_B
1899,900,task_B
1900,901,task_B
1901,902,task_B
1902,903,task_B
1903,904,task_B
1904,905,task_B
1905,906,task_B
1906,907,task_B
1907,908,task_B
1908,909,task_B
1909,910,task_B
1910,911,task_B
1911,912,task_B
1912,913,task_B
1913,914,task_B
1914,915,task_B
1915,916,task_B
1916,917,task_B
1917,918,task_B
1918,919,task_B
1919,920,task_B
1920,921,task_B
1921,922,task_B
1922,923,task_B
1923,924,task_B
1924,925,task_B
1925,926,task_B
1926,927,task_B
1927,928,task_B
1928,929,task_B
1929,930,task_B
1930,931,task_B
1931,932,task_B
1932,933,task_B
1933,934,task_B
1934,935,task_B
1935,936,task_B
1936,937,task_B
1937,938,task_B
1938,939,task_B
1939,940,task_B
1940,941,task_B
1941,942,task_B
1942,943,task_B
1943,944,task_B
1944,945,task_B
1945,946,task_B
1946,947,task_B
1947,948,task_B
1948,949,task_B
1949,950,task_B
1950,951,task_B
1951,952,task_B
1952,953,task_B
1953,954,task_B
1954,955,task_B
1955,956,task_B
1956,957,task_B
1957,958,task_B
1958,959,task_B
1959,960,task_B
1960,961,task_B
1961,962,task_B
1962,963,task_B
1963,964,task_B
1964,965,task_B
1965,966,task_B
1966,967,task_B
1967,968,task_B
1968,969,task_B
1969,970,task_B
1970,971,task_B
1971,972,task_B
1972,973,task_B
1973,974,task_B
1974,975,task_B
1975,976,task_B
1976,977,task_B
1977,978,task_B
1978,979,task_B
1979,980,task_B
1980,981,task_B
1981,982,task_B
1982,983,task_B
1983,984,task_B
1984,985,task_B
1985,986,task_B
1986,987,task_B
1987,988,task_B
1988,989,task_B
1989,990,task_B
1990,991,task_B
1991,992,task_B
1992,993,task_B
1993,994,task_B
1994,995,task_B
1995,996,task_B
1996,997,task_B
1997,998,task_B
1998,999,task_B
1999,1000,task_B
2000,1,task_C
2001,2,task_C
2002,3,task_C
2003,4,task_C
2004,5,task_C
2005,6,task_C
2006,7,task_C
2007,8,task_C
2008,9,task_C
2009,10,task_C
2010,11,task_C
2011,12,task_C
2012,13,task_C
2013,14,task_C
2014,15,task_C
2015,16,task_C
2016,17,task_C
2017,18,task_C
2018,19,task_C
2019,20,task_C
2020,21,task_C
2021,22,task_C
2022,23,task_C
2023,24,task_C
2024,25,task_C
2025,26,task_C
2026,27,task_C
2027,28,task_C
2028,29,task_C
2029,30,task_C
2030,31,task_C
2031,32,task_C
2032,33,task_C
2033,34,task_C
2034,35,task_C
2035,36,task_C
2036,37,task_C
2037,38,task_C
2038,39,task_C
2039,40,task_C
2040,41,task_C
2041,42,task_C
2042,43,task_C
2043,44,task_C
2044,45,task_C
2045,46,task_C
2046,47,task_C
2047,48,task_C
2048,49,task_C
2049,50,task_C
2050,51,task_C
2051,52,task_C
2052,53,task_C
2053,54,task_C
2054,55,task_C
2055,56,task_C
2056,57,task_C
2057,58,task_C
2058,59,task_C
2059,60,task_C
2060,61,task_C
2061,62,task_C
2062,63,task_C
2063,64,task_C
2064,65,task_C
2065,66,task_C
2066,67,task_C
2067,68,task_C
2068,69,task_C
2069,70,task_C
2070,71,task_C
2071,72,task_C
2072,73,task_C
2073,74,task_C
2074,75,task_C
2075,76,task_C
2076,77,task_C
2077,78,task_C
2078,79,task_C
2079,80,task_C
2080,81,task_C
2081,82,task_C
2082,83,task_C
2083,84,task_C
2084,85,task_C
2085,86,task_C
2086,87,task_C
2087,88,task_C
2088,89,task_C
2089,90,task_C
2090,91,task_C
2091,92,task_C
2092,93,task_C
2093,94,task_C
2094,95,task_C
2095,96,task_C
2096,97,task_C
2097,98,task_C
2098,99,task_C
2099,100,task_C
2100,101,task_C
2101,102,task_C
2102,103,task_C
2103,104,task_C
2104,105,task_C
2105,106,task_C
2106,107,task_C
2107,108,task_C
2108,109,task_C
2109,110,task_C
2110,111,task_C
2111,112,task_C
2112,113,task_C
2113,114,task_C
2114,115,task_C
2115,116,task_C
2116,117,task_C
2117,118,task_C
2118,119,task_C
2119,120,task_C
2120,121,task_C
2121,122,task_C
2122,123,task_C
2123,124,task_C
2124,125,task_C
2125,126,task_C
2126,127,task_C
2127,128,task_C
2128,129,task_C
2129,130,task_C
2130,131,task_C
2131,132,task_C
2132,133,task_C
2133,134,task_C
2134,135,task_C
2135,136,task_C
2136,137,task_C
2137,138,task_C
2138,139,task_C
2139,140,task_C
2140,141,task_C
2141,142,task_C
2142,143,task_C
2143,144,task_C
2144,145,task_C
2145,146,task_C
2146,147,task_C
2147,148,task_C
2148,149,task_C
2149,150,task_C
2150,151,task_C
2151,152,task_C
2152,153,task_C
2153,154,task_C
2154,155,task_C
2155,156,task_C
2156,157,task_C
2157,158,task_C
2158,159,task_C
2159,160,task_C
2160,161,task_C
2161,162,task_C
2162,163,task_C
2163,164,task_C
2164,165,task_C
2165,166,task_C
2166,167,task_C
2167,168,task_C
2168,169,task_C
2169,170,task_C
2170,171,task_C
2171,172,task_C
2172,173,task_C
2173,174,task_C
2174,175,task_C
2175,176,task_C
2176,177,task_C
2177,178,task_C
2178,179,task_C
2179,180,task_C
2180,181,task_C
2181,182,task_C
2182,183,task_C
2183,184,task_C
2184,185,task_C
2185,186,task_C
2186,187,task_C
2187,188,task_C
2188,189,task_C
2189,190,task_C
2190,191,task_C
2191,192,task_C
2192,193,task_C
2193,194,task_C
2194,195,task_C
2195,196,task_C
2196,197,task_C
2197,198,task_C
2198,199,task_C
2199,200,task_C
2200,201,task_C
2201,202,task_C
2202,203,task_C
2203,204,task_C
2204,205,task_C
2205,206,task_C
2206,207,task_C
2207,208,task_C
2208,209,task_C
2209,210,task_C
2210,211,task_C
2211,212,task_C
2212,213,task_C
2213,214,task_C
2214,215,task_C
2215,216,task_C
2216,217,task_C
2217,218,task_C
2218,219,task_C
2219,220,task_C
2220,221,task_C
2221,222,task_C
2222,223,task_C
2223,224,task_C
2224,225,task_C
2225,226,task_C
2226,227,task_C
2227,228,task_C
2228,229,task_C
2229,230,task_C
2230,231,task_C
2231,232,task_C
2232,233,task_C
2233,234,task_C
2234,235,task_C
2235,236,task_C
2236,237,task_C
2237,238,task_C
2238,239,task_C
2239,240,task_C
2240,241,task_C
2241,242,task_C
2242,243,task_C
2243,244,task_C
2244,245,task_C
2245,246,task_C
2246,247,task_C
2247,248,task_C
2248,249,task_C
2249,250,task_C
2250,251,task_C
2251,252,task_C
2252,253,task_C
2253,254,task_C
2254,255,task_C
2255,256,task_C
2256,257,task_C
2257,258,task_C
2258,259,task_C
2259,260,task_C
2260,261,task_C
2261,262,task_C
2262,263,task_C
2263,264,task_C
2264,265,task_C
2265,266,task_C
2266,267,task_C
2267,268,task_C
2268,269,task_C
2269,270,task_C
2270,271,task_C
2271,272,task_C
2272,273,task_C
2273,274,task_C
2274,275,task_C
2275,276,task_C
2276,277,task_C
2277,278,task_C
2278,279,task_C
2279,280,task_C
2280,281,task_C
2281,282,task_C
2282,283,task_C
2283,284,task_C
2284,285,task_C
2285,286,task_C
2286,287,task_C
2287,288,task_C
2288,289,task_C
2289,290,task_C
2290,291,task_C
2291,292,task_C
2292,293,task_C
2293,294,task_C
2294,295,task_C
2295,296,task_C
2296,297,task_C
2297,298,task_C
2298,299,task_C
2299,300,task_C
2300,301,task_C
2301,302,task_C
2302,303,task_C
2303,304,task_C
2304,305,task_C
2305,306,task_C
2306,307,task_C
2307,308,task_C
2308,309,task_C
2309,310,task_C
2310,311,task_C
2311,312,task_C
2312,313,task_C
2313,314,task_C
2314,315,task_C
2315,316,task_C
2316,317,task_C
2317,318,task_C
2318,319,task_C
2319,320,task_C
2320,321,task_C
2321,322,task_C
2322,323,task_C
2323,324,task_C
2324,325,task_C
2325,326,task_C
2326,327,task_C
2327,328,task_C
2328,329,task_C
2329,330,task_C
2330,331,task_C
2331,332,task_C
2332,333,task_C
2333,334,task_C
2334,335,task_C
2335,336,task_C
2336,337,task_C
2337,338,task_C
2338,339,task_C
2339,340,task_C
2340,341,task_C
2341,342,task_C
2342,343,task_C
2343,344,task_C
2344,345,task_C
2345,346,task_C
2346,347,task_C
2347,348,task_C
2348,349,task_C
2349,350,task_C
2350,351,task_C
2351,352,task_C
2352,353,task_C
2353,354,task_C
2354,355,task_C
2355,356,task_C
2356,357,task_C
2357,358,task_C
2358,359,task_C
2359,360,task_C
2360,361,task_C
2361,362,task_C
2362,363,task_C
2363,364,task_C
2364,365,task_C
2365,366,task_C
2366,367,task_C
2367,368,task_C
2368,369,task_C
2369,370,task_C
2370,371,task_C
2371,372,task_C
2372,373,task_C
2373,374,task_C
2374,375,task_C
2375,376,task_C
2376,377,task_C
2377,378,task_C
2378,379,task_C
2379,380,task_C
2380,381,task_C
2381,382,task_C
2382,383,task_C
2383,384,task_C
2384,385,task_C
2385,386,task_C
2386,387,task_C
2387,388,task_C
2388,389,task_C
2389,390,task_C
2390,391,task_C
2391,392,task_C
2392,393,task_C
2393,394,task_C
2394,395,task_C
2395,396,task_C
2396,397,task_C
2397,398,task_C
2398,399,task_C
2399,400,task_C
2400,401,task_C
2401,402,task_C
2402,403,task_C
2403,404,task_C
2404,405,task_C
2405,406,task_C
2406,407,task_C
2407,408,task_C
2408,409,task_C
2409,410,task_C
2410,411,task_C
2411,412,task_C
2412,413,task_C
2413,414,task_C
2414,415,task_C
2415,416,task_C
2416,417,task_C
2417,418,task_C
2418,419,task_C
2419,420,task_C
2420,421,task_C
2421,422,task_C
2422,423,task_C
2423,424,task_C
2424,425,task_C
2425,426,task_C
2426,427,task_C
2427,428,task_C
2428,429,task_C
2429,430,task_C
2430,431,task_C
2431,432,task_C
2432,433,task_C
2433,434,task_C
2434,435,task_C
2435,436,task_C
2436,437,task_C
2437,438,task_C
2438,439,task_C
2439,440,task_C
2440,441,task_C
2441,442,task_C
2442,443,task_C
2443,444,task_C
2444,445,task_C
2445,446,task_C
2446,447,task_C
2447,448,task_C
2448,449,task_C
2449,450,task_C
2450,451,task_C
2451,452,task_C
2452,453,task_C
2453,454,task_C
2454,455,task_C
2455,456,task_C
2456,457,task_C
2457,458,task_C
2458,459,task_C
2459,460,task_C
2460,461,task_C
2461,462,task_C
2462,463,task_C
2463,464,task_C
2464,465,task_C
2465,466,task_C
2466,467,task_C
2467,468,task_C
2468,469,task_C
2469,470,task_C
2470,471,task_C
2471,472,task_C
2472,473,task_C
2473,474,task_C
2474,475,task_C
2475,476,task_C
2476,477,task_C
2477,478,task_C
2478,479,task_C
2479,480,task_C
2480,481,task_C
2481,482,task_C
2482,483,task_C
2483,484,task_C
2484,485,task_C
2485,486,task_C
2486,487,task_C
2487,488,task_C
2488,489,task_C
2489,490,task_C
2490,491,task_C
2491,492,task_C
2492,493,task_C
2493,494,task_C
2494,495,task_C
2495,496,task_C
2496,497,task_C
2497,498,task_C
2498,499,task_C
2499,500,task_C
2500,501,task_C
2501,502,task_C
2502,503,task_C
2503,504,task_C
2504,505,task_C
2505,506,task_C
2506,507,task_C
2507,508,task_C
2508,509,task_C
2509,510,task_C
2510,511,task_C
2511,512,task_C
2512,513,task_C
2513,514,task_C
2514,515,task_C
2515,516,task_C
2516,517,task_C
2517,518,task_C
2518,519,task_C
2519,520,task_C
2520,521,task_C
2521,522,task_C
2522,523,task_C
2523,524,task_C
2524,525,task_C
2525,526,task_C
2526,527,task_C
2527,528,task_C
2528,529,task_C
2529,530,task_C
2530,531,task_C
2531,532,task_C
2532,533,task_C
2533,534,task_C
2534,535,task_C
2535,536,task_C
2536,537,task_C
2537,538,task_C
2538,539,task_C
2539,540,task_C
2540,541,task_C
2541,542,task_C
2542,543,task_C
2543,544,task_C
2544,545,task_C
2545,546,task_C
2546,547,task_C
2547,548,task_C
2548,549,task_C
2549,550,task_C
2550,551,task_C
2551,552,task_C
2552,553,task_C
2553,554,task_C
2554,555,task_C
2555,556,task_C
2556,557,task_C
2557,558,task_C
2558,559,task_C
2559,560,task_C
2560,561,task_C
2561,562,task_C
2562,563,task_C
2563,564,task_C
2564,565,task_C
2565,566,task_C
2566,567,task_C
2567,568,task_C
2568,569,task_C
2569,570,task_C
2570,571,task_C
2571,572,task_C
2572,573,task_C
2573,574,task_C
2574,575,task_C
2575,576,task_C
2576,577,task_C
2577,578,task_C
2578,579,task_C
2579,580,task_C
2580,581,task_C
2581,582,task_C
2582,583,task_C
2583,584,task_C
2584,585,task_C
2585,586,task_C
2586,587,task_C
2587,588,task_C
2588,589,task_C
2589,590,task_C
2590,591,task_C
2591,592,task_C
2592,593,task_C
2593,594,task_C
2594,595,task_C
2595,596,task_C
2596,597,task_C
2597,598,task_C
2598,599,task_C
2599,600,task_C
2600,601,task_C
2601,602,task_C
2602,603,task_C
2603,604,task_C
2604,605,task_C
2605,606,task_C
2606,607,task_C
2607,608,task_C
2608,609,task_C
2609,610,task_C
2610,611,task_C
2611,612,task_C
2612,613,task_C
2613,614,task_C
2614,615,task_C
2615,616,task_C
2616,617,task_C
2617,618,task_C
2618,619,task_C
2619,620,task_C
2620,621,task_C
2621,622,task_C
2622,623,task_C
2623,624,task_C
2624,625,task_C
2625,626,task_C
2626,627,task_C
2627,628,task_C
2628,629,task_C
2629,630,task_C
2630,631,task_C
2631,632,task_C
2632,633,task_C
2633,634,task_C
2634,635,task_C
2635,636,task_C
2636,637,task_C
2637,638,task_C
2638,639,task_C
2639,640,task_C
2640,641,task_C
2641,642,task_C
2642,643,task_C
2643,644,task_C
2644,645,task_C
2645,646,task_C
2646,647,task_C
2647,648,task_C
2648,649,task_C
2649,650,task_C
2650,651,task_C
2651,652,task_C
2652,653,task_C
2653,654,task_C
2654,655,task_C
2655,656,task_C
2656,657,task_C
2657,658,task_C
2658,659,task_C
2659,660,task_C
2660,661,task_C
2661,662,task_C
2662,663,task_C
2663,664,task_C
2664,665,task_C
2665,666,task_C
2666,667,task_C
2667,668,task_C
2668,669,task_C
2669,670,task_C
2670,671,task_C
2671,672,task_C
2672,673,task_C
2673,674,task_C
2674,675,task_C
2675,676,task_C
2676,677,task_C
2677,678,task_C
2678,679,task_C
2679,680,task_C
2680,681,task_C
2681,682,task_C
2682,683,task_C
2683,684,task_C
2684,685,task_C
2685,686,task_C
2686,687,task_C
2687,688,task_C
2688,689,task_C
2689,690,task_C
2690,691,task_C
2691,692,task_C
2692,693,task_C
2693,694,task_C
2694,695,task_C
2695,696,task_C
2696,697,task_C
2697,698,task_C
2698,699,task_C
2699,700,task_C
2700,701,task_C
2701,702,task_C
2702,703,task_C
2703,704,task_C
2704,705,task_C
2705,706,task_C
2706,707,task_C
2707,708,task_C
2708,709,task_C
2709,710,task_C
2710,711,task_C
2711,712,task_C
2712,713,task_C
2713,714,task_C
2714,715,task_C
2715,716,task_C
2716,717,task_C
2717,718,task_C
2718,719,task_C
2719,720,task_C
2720,721,task_C
2721,722,task_C
2722,723,task_C
2723,724,task_C
2724,725,task_C
2725,726,task_C
2726,727,task_C
2727,728,task_C
2728,729,task_C
2729,730,task_C
2730,731,task_C
2731,732,task_C
2732,733,task_C
2733,734,task_C
2734,735,task_C
2735,736,task_C
2736,737,task_C
2737,738,task_C
2738,739,task_C
2739,740,task_C
2740,741,task_C
2741,742,task_C
2742,743,task_C
2743,744,task_C
2744,745,task_C
2745,746,task_C
2746,747,task_C
2747,748,task_C
2748,749,task_C
2749,750,task_C
2750,751,task_C
2751,752,task_C
2752,753,task_C
2753,754,task_C
2754,755,task_C
2755,756,task_C
2756,757,task_C
2757,758,task_C
2758,759,task_C
2759,760,task_C
2760,761,task_C
2761,762,task_C
2762,763,task_C
2763,764,task_C
2764,765,task_C
2765,766,task_C
2766,767,task_C
2767,768,task_C
2768,769,task_C
2769,770,task_C
2770,771,task_C
2771,772,task_C
2772,773,task_C
2773,774,task_C
2774,775,task_C
2775,776,task_C
2776,777,task_C
2777,778,task_C
2778,779,task_C
2779,780,task_C
2780,781,task_C
2781,782,task_C
2782,783,task_C
2783,784,task_C
2784,785,task_C
2785,786,task_C
2786,787,task_C
2787,788,task_C
2788,789,task_C
2789,790,task_C
2790,791,task_C
2791,792,task_C
2792,793,task_C
2793,794,task_C
2794,795,task_C
2795,796,task_C
2796,797,task_C
2797,798,task_C
2798,799,task_C
2799,800,task_C
2800,801,task_C
2801,802,task_C
2802,803,task_C
2803,804,task_C
2804,805,task_C
2805,806,task_C
2806,807,task_C
2807,808,task_C
2808,809,task_C
2809,810,task_C
2810,811,task_C
2811,812,task_C
2812,813,task_C
2813,814,task_C
2814,815,task_C
2815,816,task_C
2816,817,task_C
2817,818,task_C
2818,819,task_C
2819,820,task_C
2820,821,task_C
2821,822,task_C
2822,823,task_C
2823,824,task_C
2824,825,task_C
2825,826,task_C
2826,827,task_C
2827,828,task_C
2828,829,task_C
2829,830,task_C
2830,831,task_C
2831,832,task_C
2832,833,task_C
2833,834,task_C
2834,835,task_C
2835,836,task_C
2836,837,task_C
2837,838,task_C
2838,839,task_C
2839,840,task_C
2840,841,task_C
2841,842,task_C
2842,843,task_C
2843,844,task_C
2844,845,task_C
2845,846,task_C
2846,847,task_C
2847,848,task_C
2848,849,task_C
2849,850,task_C
2850,851,task_C
2851,852,task_C
2852,853,task_C
2853,854,task_C
2854,855,task_C
2855,856,task_C
2856,857,task_C
2857,858,task_C
2858,859,task_C
2859,860,task_C
2860,861,task_C
2861,862,task_C
2862,863,task_C
2863,864,task_C
2864,865,task_C
2865,866,task_C
2866,867,task_C
2867,868,task_C
2868,869,task_C
2869,870,task_C
2870,871,task_C
2871,872,task_C
2872,873,task_C
2873,874,task_C
2874,875,task_C
2875,876,task_C
2876,877,task_C
2877,878,task_C
2878,879,task_C
2879,880,task_C
2880,881,task_C
2881,882,task_C
2882,883,task_C
2883,884,task_C
2884,885,task_C
2885,886,task_C
2886,887,task_C
2887,888,task_C
2888,889,task_C
2889,890,task_C
2890,891,task_C
2891,892,task_C
2892,893,task_C
2893,894,task_C
2894,895,task_C
2895,896,task_C
2896,897,task_C
2897,898,task_C
2898,899,task_C
2899,900,task_C
2900,901,task_C
2901,902,task_C
2902,903,task_C
2903,904,task_C
2904,905,task_C
2905,906,task_C
2906,907,task_C
2907,908,task_C
2908,909,task_C
2909,910,task_C
2910,911,task_C
2911,912,task_C
2912,913,task_C
2913,914,task_C
2914,915,task_C
2915,916,task_C
2916,917,task_C
2917,918,task_C
2918,919,task_C
2919,920,task_C
2920,921,task_C
2921,922,task_C
2922,923,task_C
2923,924,task_C
2924,925,task_C
2925,926,task_C
2926,927,task_C
2927,928,task_C
2928,929,task_C
2929,930,task_C
2930,931,task_C
2931,932,task_C
2932,933,task_C
2933,934,task_C
2934,935,task_C
2935,936,task_C
2936,937,task_C
2937,938,task_C
2938,939,task_C
2939,940,task_C
2940,941,task_C
2941,942,task_C
2942,943,task_C
2943,944,task_C
2944,945,task_C
2945,946,task_C
2946,947,task_C
2947,948,task_C
2948,949,task_C
2949,950,task_C
2950,951,task_C
2951,952,task_C
2952,953,task_C
2953,954,task_C
2954,955,task_C
2955,956,task_C
2956,957,task_C
2957,958,task_C
2958,959,task_C
2959,960,task_C
2960,961,task_C
2961,962,task_C
2962,963,task_C
2963,964,task_C
2964,965,task_C
2965,966,task_C
2966,967,task_C
2967,968,task_C
2968,969,task_C
2969,970,task_C
2970,971,task_C
2971,972,task_C
2972,973,task_C
2973,974,task_C
2974,975,task_C
2975,976,task_C
2976,977,task_C
2977,978,task_C
2978,979,task_C
2979,980,task_C
2980,981,task_C
2981,982,task_C
2982,983,task_C
2983,984,task_C
2984,985,task_C
2985,986,task_C
2986,987,task_C
2987,988,task_C
2988,989,task_C
2989,990,task_C
2990,991,task_C
2991,992,task_C
2992,993,task_C
2993,994,task_C
2994,995,task_C
2995,996,task_C
2996,997,task_C
2997,998,task_C
2998,999,task_C
2999,1000,task_C
3000,1,task_D
3001,2,task_D
3002,3,task_D
3003,4,task_D
3004,5,task_D
3005,6,task_D
3006,7,task_D
3007,8,task_D
3008,9,task_D
3009,10,task_D
3010,11,task_D
3011,12,task_D
3012,13,task_D
3013,14,task_D
3014,15,task_D
3015,16,task_D
3016,17,task_D
3017,18,task_D
3018,19,task_D
3019,20,task_D
3020,21,task_D
3021,22,task_D
3022,23,task_D
3023,24,task_D
3024,25,task_D
3025,26,task_D
3026,27,task_D
3027,28,task_D
3028,29,task_D
3029,30,task_D
3030,31,task_D
3031,32,task_D
3032,33,task_D
3033,34,task_D
3034,35,task_D
3035,36,task_D
3036,37,task_D
3037,38,task_D
3038,39,task_D
3039,40,task_D
3040,41,task_D
3041,42,task_D
3042,43,task_D
3043,44,task_D
3044,45,task_D
3045,46,task_D
3046,47,task_D
3047,48,task_D
3048,49,task_D
3049,50,task_D
3050,51,task_D
3051,52,task_D
3052,53,task_D
3053,54,task_D
3054,55,task_D
3055,56,task_D
3056,57,task_D
3057,58,task_D
3058,59,task_D
3059,60,task_D
3060,61,task_D
3061,62,task_D
3062,63,task_D
3063,64,task_D
3064,65,task_D
3065,66,task_D
3066,67,task_D
3067,68,task_D
3068,69,task_D
3069,70,task_D
3070,71,task_D
3071,72,task_D
3072,73,task_D
3073,74,task_D
3074,75,task_D
3075,76,task_D
3076,77,task_D
3077,78,task_D
3078,79,task_D
3079,80,task_D
3080,81,task_D
3081,82,task_D
3082,83,task_D
3083,84,task_D
3084,85,task_D
3085,86,task_D
3086,87,task_D
3087,88,task_D
3088,89,task_D
3089,90,task_D
3090,91,task_D
3091,92,task_D
3092,93,task_D
3093,94,task_D
3094,95,task_D
3095,96,task_D
3096,97,task_D
3097,98,task_D
3098,99,task_D
3099,100,task_D
3100,101,task_D
3101,102,task_D
3102,103,task_D
3103,104,task_D
3104,105,task_D
3105,106,task_D
3106,107,task_D
3107,108,task_D
3108,109,task_D
3109,110,task_D
3110,111,task_D
3111,112,task_D
3112,113,task_D
3113,114,task_D
3114,115,task_D
3115,116,task_D
3116,117,task_D
3117,118,task_D
3118,119,task_D
3119,120,task_D
3120,121,task_D
3121,122,task_D
3122,123,task_D
3123,124,task_D
3124,125,task_D
3125,126,task_D
3126,127,task_D
3127,128,task_D
3128,129,task_D
3129,130,task_D
3130,131,task_D
3131,132,task_D
3132,133,task_D
3133,134,task_D
3134,135,task_D
3135,136,task_D
3136,137,task_D
3137,138,task_D
3138,139,task_D
3139,140,task_D
3140,141,task_D
3141,142,task_D
3142,143,task_D
3143,144,task_D
3144,145,task_D
3145,146,task_D
3146,147,task_D
3147,148,task_D
3148,149,task_D
3149,150,task_D
3150,151,task_D
3151,152,task_D
3152,153,task_D
3153,154,task_D
3154,155,task_D
3155,156,task_D
3156,157,task_D
3157,158,task_D
3158,159,task_D
3159,160,task_D
3160,161,task_D
3161,162,task_D
3162,163,task_D
3163,164,task_D
3164,165,task_D
3165,166,task_D
3166,167,task_D
3167,168,task_D
3168,169,task_D
3169,170,task_D
3170,171,task_D
3171,172,task_D
3172,173,task_D
3173,174,task_D
3174,175,task_D
3175,176,task_D
3176,177,task_D
3177,178,task_D
3178,179,task_D
3179,180,task_D
3180,181,task_D
3181,182,task_D
3182,183,task_D
3183,184,task_D
3184,185,task_D
3185,186,task_D
3186,187,task_D
3187,188,task_D
3188,189,task_D
3189,190,task_D
3190,191,task_D
3191,192,task_D
3192,193,task_D
3193,194,task_D
3194,195,task_D
3195,196,task_D
3196,197,task_D
3197,198,task_D
3198,199,task_D
3199,200,task_D
3200,201,task_D
3201,202,task_D
3202,203,task_D
3203,204,task_D
3204,205,task_D
3205,206,task_D
3206,207,task_D
3207,208,task_D
3208,209,task_D
3209,210,task_D
3210,211,task_D
3211,212,task_D
3212,213,task_D
3213,214,task_D
3214,215,task_D
3215,216,task_D
3216,217,task_D
3217,218,task_D
