,task_ID,seed
1664,task_B,665
1665,task_B,666
1666,task_B,667
1667,task_B,668
1668,task_B,669
1669,task_B,670
1670,task_B,671
1671,task_B,672
1672,task_B,673
1673,task_B,674
1674,task_B,675
1675,task_B,676
1676,task_B,677
1677,task_B,678
1678,task_B,679
1679,task_B,680
1680,task_B,681
1681,task_B,682
1682,task_B,683
1683,task_B,684
1684,task_B,685
1685,task_B,686
1686,task_B,687
1687,task_B,688
1688,task_B,689
1689,task_B,690
1690,task_B,691
1691,task_B,692
1692,task_B,693
1693,task_B,694
1694,task_B,695
1695,task_B,696
1696,task_B,697
1697,task_B,698
1698,task_B,699
1699,task_B,700
1700,task_B,701
1701,task_B,702
1702,task_B,703
1703,task_B,704
1704,task_B,705
1705,task_B,706
1706,task_B,707
1707,task_B,708
1708,task_B,709
1709,task_B,710
1710,task_B,711
1711,task_B,712
1712,task_B,713
1713,task_B,714
1714,task_B,715
1715,task_B,716
1716,task_B,717
1717,task_B,718
1718,task_B,719
1719,task_B,720
1720,task_B,721
1721,task_B,722
1722,task_B,723
1723,task_B,724
1724,task_B,725
1725,task_B,726
1726,task_B,727
1727,task_B,728
1728,task_B,729
1729,task_B,730
1730,task_B,731
1731,task_B,732
1732,task_B,733
1733,task_B,734
1734,task_B,735
1735,task_B,736
1736,task_B,737
1737,task_B,738
1738,task_B,739
1739,task_B,740
1740,task_B,741
1741,task_B,742
1742,task_B,743
1743,task_B,744
1744,task_B,745
1745,task_B,746
1746,task_B,747
1747,task_B,748
1748,task_B,749
1749,task_B,750
1750,task_B,751
1751,task_B,752
1752,task_B,753
1753,task_B,754
1754,task_B,755
1755,task_B,756
1756,task_B,757
1757,task_B,758
1758,task_B,759
1759,task_B,760
1760,task_B,761
1761,task_B,762
1762,task_B,763
1763,task_B,764
1764,task_B,765
1765,task_B,766
1766,task_B,767
1767,task_B,768
1768,task_B,769
1769,task_B,770
1770,task_B,771
1771,task_B,772
1772,task_B,773
1773,task_B,774
1774,task_B,775
1775,task_B,776
1776,task_B,777
1777,task_B,778
1778,task_B,779
1779,task_B,780
1780,task_B,781
1781,task_B,782
1782,task_B,783
1783,task_B,784
1784,task_B,785
1785,task_B,786
1786,task_B,787
1787,task_B,788
1788,task_B,789
1789,task_B,790
1790,task_B,791
1791,task_B,792
1792,task_B,793
1793,task_B,794
1794,task_B,795
1795,task_B,796
1796,task_B,797
1797,task_B,798
1798,task_B,799
1799,task_B,800
1800,task_B,801
1801,task_B,802
1802,task_B,803
1803,task_B,804
1804,task_B,805
1805,task_B,806
1806,task_B,807
1807,task_B,808
1808,task_B,809
1809,task_B,810
1810,task_B,811
1811,task_B,812
1812,task_B,813
1813,task_B,814
1814,task_B,815
1815,task_B,816
1816,task_B,817
1817,task_B,818
1818,task_B,819
1819,task_B,820
1820,task_B,821
1821,task_B,822
1822,task_B,823
1823,task_B,824
1824,task_B,825
1825,task_B,826
1826,task_B,827
1827,task_B,828
1828,task_B,829
1829,task_B,830
1830,task_B,831
1831,task_B,832
1832,task_B,833
1833,task_B,834
1834,task_B,835
1835,task_B,836
1836,task_B,837
1837,task_B,838
1838,task_B,839
1839,task_B,840
1840,task_B,841
1841,task_B,842
1842,task_B,843
1843,task_B,844
1844,task_B,845
1845,task_B,846
1846,task_B,847
1847,task_B,848
1848,task_B,849
1849,task_B,850
1850,task_B,851
1851,task_B,852
1852,task_B,853
1853,task_B,854
1854,task_B,855
1855,task_B,856
1856,task_B,857
1857,task_B,858
1858,task_B,859
1859,task_B,860
1860,task_B,861
1861,task_B,862
1862,task_B,863
1863,task_B,864
1864,task_B,865
1865,task_B,866
1866,task_B,867
1867,task_B,868
1868,task_B,869
1869,task_B,870
1870,task_B,871
1871,task_B,872
1872,task_B,873
1873,task_B,874
1874,task_B,875
1875,task_B,876
1876,task_B,877
1877,task_B,878
1878,task_B,879
1879,task_B,880
1880,task_B,881
1881,task_B,882
1882,task_B,883
1883,task_B,884
1884,task_B,885
1885,task_B,886
1886,task_B,887
1887,task_B,888
1888,task_B,889
1889,task_B,890
1890,task_B,891
1891,task_B,892
1892,task_B,893
1893,task_B,894
1894,task_B,895
1895,task_B,896
1896,task_B,897
1897,task_B,898
1898,task_B,899
1899,task_B,900
1900,task_B,901
1901,task_B,902
1902,task_B,903
1903,task_B,904
1904,task_B,905
1905,task_B,906
1906,task_B,907
1907,task_B,908
1908,task_B,909
1909,task_B,910
1910,task_B,911
1911,task_B,912
1912,task_B,913
1913,task_B,914
1914,task_B,915
1915,task_B,916
1916,task_B,917
1917,task_B,918
1918,task_B,919
1919,task_B,920
1920,task_B,921
1921,task_B,922
1922,task_B,923
1923,task_B,924
1924,task_B,925
1925,task_B,926
1926,task_B,927
1927,task_B,928
1928,task_B,929
1929,task_B,930
1930,task_B,931
1931,task_B,932
1932,task_B,933
1933,task_B,934
1934,task_B,935
1935,task_B,936
1936,task_B,937
1937,task_B,938
1938,task_B,939
1939,task_B,940
1940,task_B,941
1941,task_B,942
1942,task_B,943
1943,task_B,944
1944,task_B,945
1945,task_B,946
1946,task_B,947
1947,task_B,948
1948,task_B,949
1949,task_B,950
1950,task_B,951
1951,task_B,952
1952,task_B,953
1953,task_B,954
1954,task_B,955
1955,task_B,956
1956,task_B,957
1957,task_B,958
1958,task_B,959
1959,task_B,960
1960,task_B,961
1961,task_B,962
1962,task_B,963
1963,task_B,964
1964,task_B,965
1965,task_B,966
1966,task_B,967
1967,task_B,968
1968,task_B,969
1969,task_B,970
1970,task_B,971
1971,task_B,972
1972,task_B,973
1973,task_B,974
1974,task_B,975
1975,task_B,976
1976,task_B,977
1977,task_B,978
1978,task_B,979
1979,task_B,980
1980,task_B,981
1981,task_B,982
1982,task_B,983
1983,task_B,984
1984,task_B,985
1985,task_B,986
1986,task_B,987
1987,task_B,988
1988,task_B,989
1989,task_B,990
1990,task_B,991
1991,task_B,992
1992,task_B,993
1993,task_B,994
1994,task_B,995
1995,task_B,996
1996,task_B,997
1997,task_B,998
1998,task_B,999
1999,task_B,1000
2000,task_C,1
2001,task_C,2
2002,task_C,3
2003,task_C,4
2004,task_C,5
2005,task_C,6
2006,task_C,7
2007,task_C,8
2008,task_C,9
2009,task_C,10
2010,task_C,11
2011,task_C,12
2012,task_C,13
2013,task_C,14
2014,task_C,15
2015,task_C,16
2016,task_C,17
2017,task_C,18
2018,task_C,19
2019,task_C,20
2020,task_C,21
2021,task_C,22
2022,task_C,23
2023,task_C,24
2024,task_C,25
2025,task_C,26
2026,task_C,27
2027,task_C,28
2028,task_C,29
2029,task_C,30
2030,task_C,31
2031,task_C,32
2032,task_C,33
2033,task_C,34
2034,task_C,35
2035,task_C,36
2036,task_C,37
2037,task_C,38
2038,task_C,39
2039,task_C,40
2040,task_C,41
2041,task_C,42
2042,task_C,43
2043,task_C,44
2044,task_C,45
2045,task_C,46
2046,task_C,47
2047,task_C,48
2048,task_C,49
2049,task_C,50
2050,task_C,51
2051,task_C,52
2052,task_C,53
2053,task_C,54
2054,task_C,55
2055,task_C,56
2056,task_C,57
2057,task_C,58
2058,task_C,59
2059,task_C,60
2060,task_C,61
2061,task_C,62
2062,task_C,63
2063,task_C,64
2064,task_C,65
2065,task_C,66
2066,task_C,67
2067,task_C,68
2068,task_C,69
2069,task_C,70
2070,task_C,71
2071,task_C,72
2072,task_C,73
2073,task_C,74
2074,task_C,75
2075,task_C,76
2076,task_C,77
2077,task_C,78
2078,task_C,79
2079,task_C,80
2080,task_C,81
2081,task_C,82
2082,task_C,83
2083,task_C,84
2084,task_C,85
2085,task_C,86
2086,task_C,87
2087,task_C,88
2088,task_C,89
2089,task_C,90
2090,task_C,91
2091,task_C,92
2092,task_C,93
2093,task_C,94
2094,task_C,95
2095,task_C,96
2096,task_C,97
2097,task_C,98
2098,task_C,99
2099,task_C,100
2100,task_C,101
2101,task_C,102
2102,task_C,103
2103,task_C,104
2104,task_C,105
2105,task_C,106
2106,task_C,107
2107,task_C,108
2108,task_C,109
2109,task_C,110
2110,task_C,111
2111,task_C,112
2112,task_C,113
2113,task_C,114
2114,task_C,115
2115,task_C,116
2116,task_C,117
2117,task_C,118
2118,task_C,119
2119,task_C,120
2120,task_C,121
2121,task_C,122
2122,task_C,123
2123,task_C,124
2124,task_C,125
2125,task_C,126
2126,task_C,127
2127,task_C,128
2128,task_C,129
2129,task_C,130
2130,task_C,131
2131,task_C,132
2132,task_C,133
2133,task_C,134
2134,task_C,135
2135,task_C,136
2136,task_C,137
2137,task_C,138
2138,task_C,139
2139,task_C,140
2140,task_C,141
2141,task_C,142
2142,task_C,143
2143,task_C,144
2144,task_C,145
2145,task_C,146
2146,task_C,147
2147,task_C,148
2148,task_C,149
2149,task_C,150
2150,task_C,151
2151,task_C,152
2152,task_C,153
2153,task_C,154
2154,task_C,155
2155,task_C,156
2156,task_C,157
2157,task_C,158
2158,task_C,159
2159,task_C,160
2160,task_C,161
2161,task_C,162
2162,task_C,163
2163,task_C,164
2164,task_C,165
2165,task_C,166
2166,task_C,167
2167,task_C,168
2168,task_C,169
2169,task_C,170
2170,task_C,171
2171,task_C,172
2172,task_C,173
2173,task_C,174
2174,task_C,175
2175,task_C,176
2176,task_C,177
2177,task_C,178
2178,task_C,179
2179,task_C,180
2180,task_C,181
2181,task_C,182
2182,task_C,183
2183,task_C,184
2184,task_C,185
2185,task_C,186
2186,task_C,187
2187,task_C,188
2188,task_C,189
2189,task_C,190
2190,task_C,191
2191,task_C,192
2192,task_C,193
2193,task_C,194
2194,task_C,195
2195,task_C,196
2196,task_C,197
2197,task_C,198
2198,task_C,199
2199,task_C,200
2200,task_C,201
2201,task_C,202
2202,task_C,203
2203,task_C,204
2204,task_C,205
2205,task_C,206
2206,task_C,207
2207,task_C,208
2208,task_C,209
2209,task_C,210
2210,task_C,211
2211,task_C,212
2212,task_C,213
2213,task_C,214
2214,task_C,215
2215,task_C,216
2216,task_C,217
2217,task_C,218
2218,task_C,219
2219,task_C,220
2220,task_C,221
2221,task_C,222
2222,task_C,223
2223,task_C,224
2224,task_C,225
2225,task_C,226
2226,task_C,227
2227,task_C,228
2228,task_C,229
2229,task_C,230
2230,task_C,231
2231,task_C,232
2232,task_C,233
2233,task_C,234
2234,task_C,235
2235,task_C,236
2236,task_C,237
2237,task_C,238
2238,task_C,239
2239,task_C,240
2240,task_C,241
2241,task_C,242
2242,task_C,243
2243,task_C,244
2244,task_C,245
2245,task_C,246
2246,task_C,247
2247,task_C,248
2248,task_C,249
2249,task_C,250
2250,task_C,251
2251,task_C,252
2252,task_C,253
2253,task_C,254
2254,task_C,255
2255,task_C,256
2256,task_C,257
2257,task_C,258
2258,task_C,259
2259,task_C,260
2260,task_C,261
2261,task_C,262
2262,task_C,263
2263,task_C,264
2264,task_C,265
2265,task_C,266
2266,task_C,267
2267,task_C,268
2268,task_C,269
2269,task_C,270
2270,task_C,271
2271,task_C,272
2272,task_C,273
2273,task_C,274
2274,task_C,275
2275,task_C,276
2276,task_C,277
2277,task_C,278
2278,task_C,279
2279,task_C,280
2280,task_C,281
2281,task_C,282
2282,task_C,283
2283,task_C,284
2284,task_C,285
2285,task_C,286
2286,task_C,287
2287,task_C,288
2288,task_C,289
2289,task_C,290
2290,task_C,291
2291,task_C,292
2292,task_C,293
2293,task_C,294
2294,task_C,295
2295,task_C,296
2296,task_C,297
2297,task_C,298
2298,task_C,299
2299,task_C,300
2300,task_C,301
2301,task_C,302
2302,task_C,303
2303,task_C,304
2304,task_C,305
2305,task_C,306
2306,task_C,307
2307,task_C,308
2308,task_C,309
2309,task_C,310
2310,task_C,311
2311,task_C,312
2312,task_C,313
2313,task_C,314
2314,task_C,315
2315,task_C,316
2316,task_C,317
2317,task_C,318
2318,task_C,319
2319,task_C,320
2320,task_C,321
2321,task_C,322
2322,task_C,323
2323,task_C,324
2324,task_C,325
2325,task_C,326
2326,task_C,327
2327,task_C,328
2328,task_C,329
2329,task_C,330
2330,task_C,331
2331,task_C,332
2332,task_C,333
2333,task_C,334
2334,task_C,335
2335,task_C,336
2336,task_C,337
2337,task_C,338
2338,task_C,339
2339,task_C,340
2340,task_C,341
2341,task_C,342
2342,task_C,343
2343,task_C,344
2344,task_C,345
2345,task_C,346
2346,task_C,347
2347,task_C,348
2348,task_C,349
2349,task_C,350
2350,task_C,351
2351,task_C,352
2352,task_C,353
2353,task_C,354
2354,task_C,355
2355,task_C,356
2356,task_C,357
2357,task_C,358
2358,task_C,359
2359,task_C,360
2360,task_C,361
2361,task_C,362
2362,task_C,363
2363,task_C,364
2364,task_C,365
2365,task_C,366
2366,task_C,367
2367,task_C,368
2368,task_C,369
2369,task_C,370
2370,task_C,371
2371,task_C,372
2372,task_C,373
2373,task_C,374
2374,task_C,375
2375,task_C,376
2376,task_C,377
2377,task_C,378
2378,task_C,379
2379,task_C,380
2380,task_C,381
2381,task_C,382
2382,task_C,383
2383,task_C,384
2384,task_C,385
2385,task_C,386
2386,task_C,387
2387,task_C,388
2388,task_C,389
2389,task_C,390
2390,task_C,391
2391,task_C,392
2392,task_C,393
2393,task_C,394
2394,task_C,395
2395,task_C,396
2396,task_C,397
2397,task_C,398
2398,task_C,399
2399,task_C,400
2400,task_C,401
2401,task_C,402
2402,task_C,403
2403,task_C,404
2404,task_C,405
2405,task_C,406
2406,task_C,407
2407,task_C,408
2408,task_C,409
2409,task_C,410
2410,task_C,411
2411,task_C,412
2412,task_C,413
2413,task_C,414
2414,task_C,415
2415,task_C,416
2416,task_C,417
2417,task_C,418
2418,task_C,419
2419,task_C,420
2420,task_C,421
2421,task_C,422
2422,task_C,423
2423,task_C,424
2424,task_C,425
2425,task_C,426
2426,task_C,427
2427,task_C,428
2428,task_C,429
2429,task_C,430
2430,task_C,431
2431,task_C,432
2432,task_C,433
2433,task_C,434
2434,task_C,435
2435,task_C,436
2436,task_C,437
2437,task_C,438
2438,task_C,439
2439,task_C,440
2440,task_C,441
2441,task_C,442
2442,task_C,443
2443,task_C,444
2444,task_C,445
2445,task_C,446
2446,task_C,447
2447,task_C,448
2448,task_C,449
2449,task_C,450
2450,task_C,451
2451,task_C,452
2452,task_C,453
2453,task_C,454
2454,task_C,455
2455,task_C,456
2456,task_C,457
2457,task_C,458
2458,task_C,459
2459,task_C,460
2460,task_C,461
2461,task_C,462
2462,task_C,463
2463,task_C,464
2464,task_C,465
2465,task_C,466
2466,task_C,467
2467,task_C,468
2468,task_C,469
2469,task_C,470
2470,task_C,471
2471,task_C,472
2472,task_C,473
2473,task_C,474
2474,task_C,475
2475,task_C,476
2476,task_C,477
2477,task_C,478
2478,task_C,479
2479,task_C,480
2480,task_C,481
2481,task_C,482
2482,task_C,483
2483,task_C,484
2484,task_C,485
2485,task_C,486
2486,task_C,487
2487,task_C,488
2488,task_C,489
2489,task_C,490
2490,task_C,491
2491,task_C,492
2492,task_C,493
2493,task_C,494
2494,task_C,495
2495,task_C,496
2496,task_C,497
2497,task_C,498
2498,task_C,499
2499,task_C,500
2500,task_C,501
2501,task_C,502
2502,task_C,503
2503,task_C,504
2504,task_C,505
2505,task_C,506
2506,task_C,507
2507,task_C,508
2508,task_C,509
2509,task_C,510
2510,task_C,511
2511,task_C,512
2512,task_C,513
2513,task_C,514
2514,task_C,515
2515,task_C,516
2516,task_C,517
2517,task_C,518
2518,task_C,519
2519,task_C,520
2520,task_C,521
2521,task_C,522
2522,task_C,523
2523,task_C,524
2524,task_C,525
2525,task_C,526
2526,task_C,527
2527,task_C,528
2528,task_C,529
2529,task_C,530
2530,task_C,531
2531,task_C,532
2532,task_C,533
2533,task_C,534
2534,task_C,535
2535,task_C,536
2536,task_C,537
2537,task_C,538
2538,task_C,539
2539,task_C,540
2540,task_C,541
2541,task_C,542
2542,task_C,543
2543,task_C,544
2544,task_C,545
2545,task_C,546
2546,task_C,547
2547,task_C,548
2548,task_C,549
2549,task_C,550
2550,task_C,551
2551,task_C,552
2552,task_C,553
2553,task_C,554
2554,task_C,555
2555,task_C,556
2556,task_C,557
2557,task_C,558
2558,task_C,559
2559,task_C,560
2560,task_C,561
2561,task_C,562
2562,task_C,563
2563,task_C,564
2564,task_C,565
2565,task_C,566
2566,task_C,567
2567,task_C,568
2568,task_C,569
2569,task_C,570
2570,task_C,571
2571,task_C,572
2572,task_C,573
2573,task_C,574
2574,task_C,575
2575,task_C,576
2576,task_C,577
2577,task_C,578
2578,task_C,579
2579,task_C,580
2580,task_C,581
2581,task_C,582
2582,task_C,583
2583,task_C,584
2584,task_C,585
2585,task_C,586
2586,task_C,587
2587,task_C,588
2588,task_C,589
2589,task_C,590
2590,task_C,591
2591,task_C,592
2592,task_C,593
2593,task_C,594
2594,task_C,595
2595,task_C,596
2596,task_C,597
2597,task_C,598
2598,task_C,599
2599,task_C,600
2600,task_C,601
2601,task_C,602
2602,task_C,603
2603,task_C,604
2604,task_C,605
2605,task_C,606
2606,task_C,607
2607,task_C,608
2608,task_C,609
2609,task_C,610
2610,task_C,611
2611,task_C,612
2612,task_C,613
2613,task_C,614
2614,task_C,615
2615,task_C,616
2616,task_C,617
2617,task_C,618
2618,task_C,619
2619,task_C,620
2620,task_C,621
2621,task_C,622
2622,task_C,623
2623,task_C,624
2624,task_C,625
2625,task_C,626
2626,task_C,627
2627,task_C,628
2628,task_C,629
2629,task_C,630
2630,task_C,631
2631,task_C,632
2632,task_C,633
2633,task_C,634
2634,task_C,635
2635,task_C,636
2636,task_C,637
2637,task_C,638
2638,task_C,639
2639,task_C,640
2640,task_C,641
2641,task_C,642
2642,task_C,643
2643,task_C,644
2644,task_C,645
2645,task_C,646
2646,task_C,647
2647,task_C,648
2648,task_C,649
2649,task_C,650
2650,task_C,651
2651,task_C,652
2652,task_C,653
2653,task_C,654
2654,task_C,655
2655,task_C,656
2656,task_C,657
2657,task_C,658
2658,task_C,659
2659,task_C,660
2660,task_C,661
2661,task_C,662
2662,task_C,663
2663,task_C,664
2664,task_C,665
2665,task_C,666
2666,task_C,667
2667,task_C,668
2668,task_C,669
2669,task_C,670
2670,task_C,671
2671,task_C,672
2672,task_C,673
2673,task_C,674
2674,task_C,675
2675,task_C,676
2676,task_C,677
2677,task_C,678
2678,task_C,679
2679,task_C,680
2680,task_C,681
2681,task_C,682
2682,task_C,683
2683,task_C,684
2684,task_C,685
2685,task_C,686
2686,task_C,687
2687,task_C,688
2688,task_C,689
2689,task_C,690
2690,task_C,691
2691,task_C,692
2692,task_C,693
2693,task_C,694
2694,task_C,695
2695,task_C,696
2696,task_C,697
2697,task_C,698
2698,task_C,699
2699,task_C,700
2700,task_C,701
2701,task_C,702
2702,task_C,703
2703,task_C,704
2704,task_C,705
2705,task_C,706
2706,task_C,707
2707,task_C,708
2708,task_C,709
2709,task_C,710
2710,task_C,711
2711,task_C,712
2712,task_C,713
2713,task_C,714
2714,task_C,715
2715,task_C,716
2716,task_C,717
2717,task_C,718
2718,task_C,719
2719,task_C,720
2720,task_C,721
2721,task_C,722
2722,task_C,723
2723,task_C,724
2724,task_C,725
2725,task_C,726
2726,task_C,727
2727,task_C,728
2728,task_C,729
2729,task_C,730
2730,task_C,731
2731,task_C,732
2732,task_C,733
2733,task_C,734
2734,task_C,735
2735,task_C,736
2736,task_C,737
2737,task_C,738
2738,task_C,739
2739,task_C,740
2740,task_C,741
2741,task_C,742
2742,task_C,743
2743,task_C,744
2744,task_C,745
2745,task_C,746
2746,task_C,747
2747,task_C,748
2748,task_C,749
2749,task_C,750
2750,task_C,751
2751,task_C,752
2752,task_C,753
2753,task_C,754
2754,task_C,755
2755,task_C,756
2756,task_C,757
2757,task_C,758
2758,task_C,759
2759,task_C,760
2760,task_C,761
2761,task_C,762
2762,task_C,763
2763,task_C,764
2764,task_C,765
2765,task_C,766
2766,task_C,767
2767,task_C,768
2768,task_C,769
2769,task_C,770
2770,task_C,771
2771,task_C,772
2772,task_C,773
2773,task_C,774
2774,task_C,775
2775,task_C,776
2776,task_C,777
2777,task_C,778
2778,task_C,779
2779,task_C,780
2780,task_C,781
2781,task_C,782
2782,task_C,783
2783,task_C,784
2784,task_C,785
2785,task_C,786
2786,task_C,787
2787,task_C,788
2788,task_C,789
2789,task_C,790
2790,task_C,791
2791,task_C,792
2792,task_C,793
2793,task_C,794
2794,task_C,795
2795,task_C,796
2796,task_C,797
2797,task_C,798
2798,task_C,799
2799,task_C,800
2800,task_C,801
2801,task_C,802
2802,task_C,803
2803,task_C,804
2804,task_C,805
2805,task_C,806
2806,task_C,807
2807,task_C,808
2808,task_C,809
2809,task_C,810
2810,task_C,811
2811,task_C,812
2812,task_C,813
2813,task_C,814
2814,task_C,815
2815,task_C,816
2816,task_C,817
2817,task_C,818
2818,task_C,819
2819,task_C,820
2820,task_C,821
2821,task_C,822
2822,task_C,823
2823,task_C,824
2824,task_C,825
2825,task_C,826
2826,task_C,827
2827,task_C,828
2828,task_C,829
2829,task_C,830
2830,task_C,831
2831,task_C,832
2832,task_C,833
2833,task_C,834
2834,task_C,835
2835,task_C,836
2836,task_C,837
2837,task_C,838
2838,task_C,839
2839,task_C,840
2840,task_C,841
2841,task_C,842
2842,task_C,843
2843,task_C,844
2844,task_C,845
2845,task_C,846
2846,task_C,847
2847,task_C,848
2848,task_C,849
2849,task_C,850
2850,task_C,851
2851,task_C,852
2852,task_C,853
2853,task_C,854
2854,task_C,855
2855,task_C,856
2856,task_C,857
2857,task_C,858
2858,task_C,859
2859,task_C,860
2860,task_C,861
2861,task_C,862
2862,task_C,863
2863,task_C,864
2864,task_C,865
2865,task_C,866
2866,task_C,867
2867,task_C,868
2868,task_C,869
2869,task_C,870
2870,task_C,871
2871,task_C,872
2872,task_C,873
2873,task_C,874
2874,task_C,875
2875,task_C,876
2876,task_C,877
2877,task_C,878
2878,task_C,879
2879,task_C,880
2880,task_C,881
2881,task_C,882
2882,task_C,883
2883,task_C,884
2884,task_C,885
2885,task_C,886
2886,task_C,887
2887,task_C,888
2888,task_C,889
2889,task_C,890
2890,task_C,891
2891,task_C,892
2892,task_C,893
2893,task_C,894
2894,task_C,895
2895,task_C,896
2896,task_C,897
2897,task_C,898
2898,task_C,899
2899,task_C,900
2900,task_C,901
2901,task_C,902
2902,task_C,903
2903,task_C,904
2904,task_C,905
2905,task_C,906
2906,task_C,907
2907,task_C,908
2908,task_C,909
2909,task_C,910
2910,task_C,911
2911,task_C,912
2912,task_C,913
2913,task_C,914
2914,task_C,915
2915,task_C,916
2916,task_C,917
2917,task_C,918
2918,task_C,919
2919,task_C,920
2920,task_C,921
2921,task_C,922
2922,task_C,923
2923,task_C,924
2924,task_C,925
2925,task_C,926
2926,task_C,927
2927,task_C,928
2928,task_C,929
2929,task_C,930
2930,task_C,931
2931,task_C,932
2932,task_C,933
2933,task_C,934
2934,task_C,935
2935,task_C,936
2936,task_C,937
2937,task_C,938
2938,task_C,939
2939,task_C,940
2940,task_C,941
2941,task_C,942
2942,task_C,943
2943,task_C,944
2944,task_C,945
2945,task_C,946
2946,task_C,947
2947,task_C,948
2948,task_C,949
2949,task_C,950
2950,task_C,951
2951,task_C,952
2952,task_C,953
2953,task_C,954
2954,task_C,955
2955,task_C,956
2956,task_C,957
2957,task_C,958
2958,task_C,959
2959,task_C,960
2960,task_C,961
2961,task_C,962
2962,task_C,963
2963,task_C,964
2964,task_C,965
2965,task_C,966
2966,task_C,967
2967,task_C,968
2968,task_C,969
2969,task_C,970
2970,task_C,971
2971,task_C,972
2972,task_C,973
2973,task_C,974
2974,task_C,975
2975,task_C,976
2976,task_C,977
2977,task_C,978
2978,task_C,979
2979,task_C,980
2980,task_C,981
2981,task_C,982
2982,task_C,983
2983,task_C,984
2984,task_C,985
2985,task_C,986
2986,task_C,987
2987,task_C,988
2988,task_C,989
2989,task_C,990
2990,task_C,991
2991,task_C,992
2992,task_C,993
2993,task_C,994
2994,task_C,995
2995,task_C,996
2996,task_C,997
2997,task_C,998
2998,task_C,999
2999,task_C,1000
3000,task_D,1
3001,task_D,2
3002,task_D,3
3003,task_D,4
3004,task_D,5
3005,task_D,6
3006,task_D,7
3007,task_D,8
3008,task_D,9
3009,task_D,10
3010,task_D,11
3011,task_D,12
3012,task_D,13
3013,task_D,14
3014,task_D,15
3015,task_D,16
3016,task_D,17
3017,task_D,18
3018,task_D,19
3019,task_D,20
3020,task_D,21
3021,task_D,22
3022,task_D,23
3023,task_D,24
3024,task_D,25
3025,task_D,26
3026,task_D,27
3027,task_D,28
3028,task_D,29
3029,task_D,30
3030,task_D,31
3031,task_D,32
3032,task_D,33
3033,task_D,34
3034,task_D,35
3035,task_D,36
3036,task_D,37
3037,task_D,38
3038,task_D,39
3039,task_D,40
3040,task_D,41
3041,task_D,42
3042,task_D,43
3043,task_D,44
3044,task_D,45
3045,task_D,46
3046,task_D,47
3047,task_D,48
3048,task_D,49
3049,task_D,50
3050,task_D,51
3051,task_D,52
3052,task_D,53
3053,task_D,54
3054,task_D,55
3055,task_D,56
3056,task_D,57
3057,task_D,58
3058,task_D,59
3059,task_D,60
3060,task_D,61
3061,task_D,62
3062,task_D,63
3063,task_D,64
3064,task_D,65
3065,task_D,66
3066,task_D,67
3067,task_D,68
3068,task_D,69
3069,task_D,70
3070,task_D,71
3071,task_D,72
3072,task_D,73
3073,task_D,74
3074,task_D,75
3075,task_D,76
3076,task_D,77
3077,task_D,78
3078,task_D,79
3079,task_D,80
3080,task_D,81
3081,task_D,82
3082,task_D,83
3083,task_D,84
3084,task_D,85
3085,task_D,86
3086,task_D,87
3087,task_D,88
3088,task_D,89
3089,task_D,90
3090,task_D,91
3091,task_D,92
3092,task_D,93
3093,task_D,94
3094,task_D,95
3095,task_D,96
3096,task_D,97
3097,task_D,98
3098,task_D,99
3099,task_D,100
3100,task_D,101
3101,task_D,102
3102,task_D,103
3103,task_D,104
3104,task_D,105
3105,task_D,106
3106,task_D,107
3107,task_D,108
3108,task_D,109
3109,task_D,110
3110,task_D,111
3111,task_D,112
3112,task_D,113
3113,task_D,114
3114,task_D,115
3115,task_D,116
3116,task_D,117
3117,task_D,118
3118,task_D,119
3119,task_D,120
3120,task_D,121
3121,task_D,122
3122,task_D,123
3123,task_D,124
3124,task_D,125
3125,task_D,126
3126,task_D,127
3127,task_D,128
3128,task_D,129
3129,task_D,130
3130,task_D,131
3131,task_D,132
3132,task_D,133
3133,task_D,134
3134,task_D,135
3135,task_D,136
3136,task_D,137
3137,task_D,138
3138,task_D,139
3139,task_D,140
3140,task_D,141
3141,task_D,142
3142,task_D,143
3143,task_D,144
3144,task_D,145
3145,task_D,146
3146,task_D,147
3147,task_D,148
3148,task_D,149
3149,task_D,150
3150,task_D,151
3151,task_D,152
3152,task_D,153
3153,task_D,154
3154,task_D,155
3155,task_D,156
3156,task_D,157
3157,task_D,158
3158,task_D,159
3159,task_D,160
3160,task_D,161
3161,task_D,162
3162,task_D,163
3163,task_D,164
3164,task_D,165
3165,task_D,166
3166,task_D,167
3167,task_D,168
3168,task_D,169
3169,task_D,170
3170,task_D,171
3171,task_D,172
3172,task_D,173
3173,task_D,174
3174,task_D,175
3175,task_D,176
3176,task_D,177
3177,task_D,178
3178,task_D,179
3179,task_D,180
3180,task_D,181
3181,task_D,182
3182,task_D,183
3183,task_D,184
3184,task_D,185
3185,task_D,186
3186,task_D,187
3187,task_D,188
3188,task_D,189
3189,task_D,190
3190,task_D,191
3191,task_D,192
3192,task_D,193
3193,task_D,194
3194,task_D,195
3195,task_D,196
3196,task_D,197
3197,task_D,198
3198,task_D,199
3199,task_D,200
3200,task_D,201
3201,task_D,202
3202,task_D,203
3203,task_D,204
3204,task_D,205
3205,task_D,206
3206,task_D,207
3207,task_D,208
3208,task_D,209
3209,task_D,210
3210,task_D,211
3211,task_D,212
3212,task_D,213
3213,task_D,214
3214,task_D,215
3215,task_D,216
3216,task_D,217
3217,task_D,218
